sample_id,profile_id,time_index,torque_proxy_nm,voltage_v,current_a,temperature_c,is_allowed
7820,7003,781.9,3.707234,26.88172,6.204058,18.859192,0
7821,7003,782.0,0.687195,17.106549,5.004587,19.026109,0
7822,7003,782.1,1.537146,17.106549,7.382115,18.746881,0
7823,7003,782.2,1.030792,21.994135,6.561481,18.831081,0
7824,7003,782.3,0.48827,17.106549,8.402739,18.831081,0
7825,7003,782.4,0.09042,21.994135,7.224457,19.129338,0
7826,7003,782.5,0.434018,17.106549,7.74532,18.822206,0
7827,7003,782.6,0.542522,21.994135,6.850034,18.794729,0
7828,7003,782.7,0.054252,21.994135,7.084892,18.822206,0
7829,7003,782.8,0.452102,21.994135,6.602493,18.906981,0
7830,7003,782.9,0.813783,21.994135,5.916301,18.794403,0
7831,7003,783.0,0.452102,17.106549,5.77325,18.794403,0
7832,7003,783.1,0.361681,21.994135,4.494054,18.822514,0
7833,7003,783.2,0.542522,21.994135,4.49618,18.794403,0
7834,7003,783.3,0.542522,17.106549,2.701248,18.794403,0
7835,7003,783.4,0.253177,17.106549,2.557707,18.794403,0
7836,7003,783.5,0.542522,17.106549,0.579339,19.076548,0
7837,7003,783.6,0.886119,12.218964,0.558341,18.850028,0
7838,7003,783.7,0.217009,26.88172,1.662138,18.842216,0
7839,7003,783.8,0.162757,21.994135,1.902081,18.757816,0
7840,7003,783.9,0.904203,26.88172,3.745466,18.785927,0
7841,7003,784.0,0.632942,21.994135,3.700551,18.757816,0
7842,7003,784.1,0.723363,26.88172,4.568389,18.78562,0
7843,7003,784.2,0.452102,12.218964,5.49685,18.785927,0
7844,7003,784.3,0.325513,21.994135,5.463284,18.785927,0
7845,7003,784.4,2.025415,7.331378,6.518013,18.822514,0
7846,7003,784.5,0.325513,17.106549,6.22328,18.898596,0
7847,7003,784.6,0.542522,17.106549,7.467057,18.785927,0
7848,7003,784.7,0.813783,12.218964,6.261548,18.749432,0
7849,7003,784.8,0.632942,31.769306,7.778865,18.721321,0
7850,7003,784.9,0.162757,21.994135,5.772009,18.721321,0
7851,7003,785.0,1.085044,21.994135,7.198619,19.140479,0
7852,7003,785.1,1.175464,2.443793,5.235081,18.620512,0
7853,7003,785.2,3.888074,12.218964,6.488995,18.721321,0
7854,7003,785.3,1.790323,21.994135,5.131848,18.721321,0
7855,7003,785.4,7.414467,26.88172,5.770353,18.749432,0
7856,7003,785.5,2.604106,17.106549,4.134129,18.713027,0
7857,7003,785.6,4.611437,21.994135,4.032924,18.749432,0
7858,7003,785.7,5.42522,21.994135,3.059527,18.721321,0
7859,7003,785.8,8.951613,21.994135,3.478952,18.963408,0
7860,7003,785.9,5.967742,17.106549,2.330974,18.721321,0
7861,7003,786.0,1.64565,12.218964,3.477578,18.684916,0
7862,7003,786.1,9.11437,17.106549,2.56889,18.684916,0
7863,7003,786.2,6.691105,12.218964,4.678443,18.713027,0
7864,7003,786.3,5.606061,26.88172,3.157131,18.74083,0
7865,7003,786.4,5.153959,26.88172,5.760824,18.380069,0
7866,7003,786.5,4.430596,17.106549,4.306764,18.684916,0
7867,7003,786.6,0.560606,12.218964,6.818576,18.963955,0
7868,7003,786.7,2.531769,21.994135,5.676021,18.536377,0
7869,7003,786.8,0.48827,21.994135,8.05733,18.684916,0
7870,7003,786.9,0.813783,17.106549,7.170356,18.685242,0
7871,7003,787.0,2.152004,17.106549,8.400749,18.927511,0
7872,7003,787.1,0.217009,17.106549,6.912867,18.676712,0
7873,7003,787.2,0.325513,21.994135,7.397954,18.648601,0
7874,7003,787.3,0.632942,26.88172,6.742477,18.648927,0
7875,7003,787.4,0.271261,12.218964,6.464282,18.620512,0
7876,7003,787.5,0.162757,21.994135,6.11759,18.564401,0
7877,7003,787.6,0.759531,21.994135,5.25603,18.648601,0
7878,7003,787.7,0.217009,17.106549,5.115997,18.676712,0
7879,7003,787.8,0.723363,21.994135,3.671387,18.592728,0
7880,7003,787.9,0.108504,31.769306,3.598438,18.788039,0
7881,7003,788.0,0.361681,21.994135,1.73113,18.229465,0
7882,7003,788.1,0.723363,17.106549,1.471561,18.648601,0
7883,7003,788.2,0.379765,26.88172,0.558341,18.676712,0
7884,7003,788.3,0.180841,17.106549,0.83017,18.648601,0
7885,7003,788.4,0.379765,21.994135,2.807066,18.620816,0
7886,7003,788.5,0.542522,26.88172,3.115237,18.58459,0
7887,7003,788.6,0.723363,21.994135,4.223309,18.612375,0
7888,7003,788.7,0.434018,26.88172,4.706443,18.640486,0
7889,7003,788.8,0.632942,31.769306,5.291813,18.548149,0
7890,7003,788.9,0.542522,17.106549,6.154186,18.640178,0
7891,7003,789.0,0.813783,21.994135,5.985347,18.556502,0
7892,7003,789.1,0.379765,12.218964,7.018835,18.576563,0
7893,7003,789.2,0.632942,31.769306,6.395177,18.529456,0
7894,7003,789.3,0.434018,26.88172,7.538061,18.58459,0
7895,7003,789.4,0.126588,21.994135,6.189795,18.437495,0
7896,7003,789.5,0.542522,21.994135,7.467057,18.445937,0
7897,7003,789.6,0.813783,36.656891,5.640134,18.668619,0
7898,7003,789.7,1.464809,7.331378,6.798928,19.114414,0
7899,7003,789.8,1.139296,21.994135,5.332734,18.58459,0
7900,7003,789.9,8.101662,26.88172,6.265744,18.604041,0
7901,7003,790.0,3.616813,31.769306,4.823257,18.576563,0
7902,7003,790.1,10.886608,21.994135,4.914515,18.576563,0
7903,7003,790.2,2.821114,17.106549,3.515156,18.416383,0
7904,7003,790.3,8.861193,17.106549,3.771525,18.576237,0
7905,7003,790.4,5.606061,21.994135,2.682612,18.576563,0
7906,7003,790.5,8.770772,21.994135,3.348085,18.604348,0
7907,7003,790.6,6.329423,21.994135,2.420465,18.640834,0
7908,7003,790.7,7.956989,17.106549,4.326134,18.428799,0
7909,7003,790.8,3.634897,21.994135,2.614972,18.743556,0
7910,7003,790.9,6.239003,26.88172,5.472459,18.548453,0
7911,7003,791.0,3.038123,17.106549,3.298487,18.576563,0
7912,7003,791.1,4.249756,17.106549,6.722607,18.492598,0
7913,7003,791.2,6.835777,21.994135,4.579357,18.548453,0
7914,7003,791.3,2.152004,17.106549,7.519976,19.121677,0
7915,7003,791.4,2.893451,21.994135,6.448743,18.35446,0
7916,7003,791.5,0.904203,17.106549,8.714786,18.512403,0
7917,7003,791.6,0.271261,21.994135,7.223465,18.512403,0
7918,7003,791.7,0.325513,26.88172,8.019886,18.923452,0
7919,7003,791.8,0.379765,21.994135,6.811565,18.548453,0
7920,7003,791.9,0.271261,17.106549,7.017133,18.623654,0
7921,7003,792.0,0.180841,21.994135,6.566576,18.58459,0
7922,7003,792.1,0.48827,17.106549,5.985347,18.540513,0
7923,7003,792.2,0.361681,21.994135,5.807081,18.457268,0
7924,7003,792.3,0.542522,17.106549,4.288978,18.540513,0
7925,7003,792.4,0.325513,17.106549,4.49618,18.540513,0
7926,7003,792.5,0.632942,17.106549,2.53142,18.540513,0
7927,7003,792.6,0.271261,17.106549,2.592955,18.512403,0
7928,7003,792.7,0.632942,12.218964,0.470073,18.540513,0
7929,7003,792.8,0.632942,21.994135,0.433041,18.512403,0
7930,7003,792.9,0.361681,26.88172,1.800132,18.512403,0
7931,7003,793.0,0.325513,17.106549,2.011941,18.77398,0
7932,7003,793.1,0.542522,17.106549,3.805575,18.540513,0
7933,7003,793.2,0.379765,31.769306,3.84181,18.096963,0
7934,7003,793.3,0.813783,26.88172,4.88086,18.47644,0
7935,7003,793.4,0.868035,21.994135,5.760409,18.504224,0
7936,7003,793.5,0.632942,21.994135,5.706243,18.512747,0
7937,7003,793.6,1.265885,26.88172,6.642892,18.420284,0
7938,7003,793.7,0.48827,7.331378,6.399658,18.265371,0
7939,7003,793.8,0.452102,26.88172,7.431782,18.587691,0
7940,7003,793.9,0.904203,17.106549,6.366725,18.47644,0
7941,7003,794.0,0.651026,17.106549,7.681832,18.336214,0
7942,7003,794.1,0.054252,17.106549,5.978958,18.47644,0
7943,7003,794.2,2.025415,21.994135,7.000432,19.007759,0
7944,7003,794.3,1.717986,12.218964,5.39287,18.50039,0
7945,7003,794.4,4.068915,21.994135,6.370476,18.50455,0
7946,7003,794.5,1.953079,21.994135,5.054458,18.47644,0
7947,7003,794.6,7.143206,17.106549,5.568953,18.47644,0
7948,7003,794.7,4.611437,26.88172,4.019278,19.330531,0
7949,7003,794.8,44.577224,26.88172,3.985256,18.50455,0
7950,7003,794.9,5.786901,31.769306,3.054839,17.965876,0
7951,7003,795.0,5.316716,21.994135,3.437505,18.440563,0
7952,7003,795.1,6.148583,17.106549,2.380661,18.468673,0
7953,7003,795.2,4.93695,21.994135,3.541561,18.440563,0
7954,7003,795.3,6.329423,26.88172,2.54835,18.333443,0
7955,7003,795.4,1.356305,26.88172,4.784469,18.440563,0
7956,7003,795.5,5.786901,26.88172,3.2037,18.440563,0
7957,7003,795.6,3.20088,17.106549,5.914281,18.440563,0
7958,7003,795.7,2.441349,26.88172,4.062433,18.609568,0
7959,7003,795.8,2.71261,17.106549,6.915977,18.24657,0
7960,7003,795.9,2.80303,12.218964,5.592069,18.440563,0
7961,7003,796.0,1.392473,21.994135,8.405297,18.461015,0
7962,7003,796.1,1.64565,31.769306,7.09702,18.468348,0
7963,7003,796.2,0.452102,21.994135,8.53755,17.767739,0
7964,7003,796.3,0.271261,17.106549,6.946994,18.404771,0
7965,7003,796.4,0.632942,21.994135,7.433389,18.377005,0
7966,7003,796.5,0.162757,21.994135,6.670525,18.404771,0
7967,7003,796.6,0.271261,17.106549,6.463174,18.404771,0
7968,7003,796.7,0.126588,17.106549,6.258877,18.374182,0
7969,7003,796.8,0.108504,17.106549,5.186947,18.488182,0
7970,7003,796.9,0.271261,21.994135,5.219085,18.377005,0
7971,7003,797.0,0.632942,26.88172,3.358771,18.581343,0
7972,7003,797.1,0.795699,17.106549,3.664874,18.377005,0
7973,7003,797.2,0.325513,17.106549,1.461789,18.404771,0
7974,7003,797.3,0.452102,17.106549,1.630213,18.376683,0
7975,7003,797.4,0.452102,21.994135,0.738818,18.432882,0
7976,7003,797.5,0.723363,12.218964,0.667473,18.405116,0
7977,7003,797.6,0.162757,21.994135,2.938451,18.03834,0
7978,7003,797.7,0.48827,26.88172,2.881811,18.404771,0
7979,7003,797.8,0.452102,21.994135,4.115016,18.377005,0
7980,7003,797.9,0.723363,17.106549,4.775474,18.536058,0
7981,7003,798.0,0.325513,17.106549,4.979704,18.573777,0
7982,7003,798.1,0.542522,26.88172,6.292375,18.31355,0
7983,7003,798.2,0.09042,31.769306,5.842352,18.369065,0
7984,7003,798.3,0.904203,17.106549,7.1953,18.369065,0
7985,7003,798.4,0.542522,17.106549,6.22328,18.397176,0
7986,7003,798.5,0.434018,21.994135,7.607147,18.369065,0
7987,7003,798.6,0.325513,12.218964,6.154186,18.397176,0
7988,7003,798.7,0.542522,21.994135,7.402474,18.222109,0
7989,7003,798.8,0.886119,31.769306,5.499022,18.369065,0
7990,7003,798.9,1.519062,26.88172,6.837818,17.858756,0
7991,7003,799.0,1.085044,21.994135,5.22549,18.700701,0
7992,7003,799.1,7.721896,17.106549,6.1328,18.369065,0
7993,7003,799.2,3.616813,21.994135,4.624519,18.305676,0
7994,7003,799.3,4.93695,12.218964,4.938759,18.333443,0
7995,7003,799.4,4.611437,21.994135,3.408193,18.230412,0
7996,7003,799.5,8.409091,21.994135,3.635424,18.333443,0
7997,7003,799.6,8.354839,17.106549,2.71272,18.00219,0
7998,7003,799.7,8.589932,21.994135,3.279603,18.369065,0
7999,7003,799.8,1.229717,12.218964,2.31555,18.333443,0
8000,7003,799.9,24.142229,21.994135,4.228397,18.109335,0
8001,7003,800.0,5.786901,21.994135,2.695937,18.305676,0
8002,7003,800.1,3.743402,17.106549,5.410118,18.333443,0
8003,7003,800.2,4.973118,21.994135,3.657044,18.640137,0
8004,7003,800.3,0.741447,12.218964,6.338899,18.389687,0
8005,7003,800.4,3.526393,17.106549,4.846972,18.297904,0
8006,7003,800.5,2.658358,26.88172,7.737914,18.361554,0
8007,7003,800.6,3.417889,21.994135,6.593442,18.361228,0
8008,7003,800.7,0.361681,21.994135,8.502503,18.305676,0
8009,7003,800.8,0.162757,21.994135,7.366566,18.056567,0
8010,7003,800.9,0.632942,21.994135,7.847962,18.270138,0
8011,7003,801.0,0.217009,26.88172,6.774641,18.242049,0
8012,7003,801.1,0.325513,21.994135,7.121549,18.326382,0
8013,7003,801.2,0.723363,17.106549,6.501867,18.270138,0
8014,7003,801.3,0.759531,21.994135,5.877817,19.02697,0
8015,7003,801.4,0.361681,21.994135,5.668862,18.270138,0
8016,7003,801.5,0.452102,12.218964,4.322267,18.269816,0
8017,7003,801.6,0.723363,17.106549,4.361331,18.361228,0
8018,7003,801.7,0.542522,21.994135,2.563304,18.234682,0
8019,7003,801.8,0.072336,21.994135,2.559574,18.298249,0
8020,7004,801.9,0.379765,21.994135,0.558341,18.270138,0
8021,7004,802.0,0.271261,17.106549,0.186114,18.325689,0
8022,7004,802.1,0.632942,12.218964,1.774739,18.270138,0
8023,7004,802.2,0.379765,17.106549,2.18716,18.186946,0
8024,7004,802.3,0.325513,17.106549,3.736526,18.262793,0
8025,7004,802.4,0.271261,17.106549,3.975053,18.270138,0
8026,7004,802.5,0.632942,17.106549,4.670266,18.234682,0
8027,7004,802.6,1.175464,17.106549,5.565949,18.262449,0
8028,7004,802.7,0.813783,26.88172,5.640134,18.234682,0
8029,7004,802.8,0.723363,21.994135,6.70909,18.151491,0
8030,7004,802.9,0.379765,17.106549,6.189795,18.179203,0
8031,7004,803.0,0.813783,21.994135,7.573787,18.262449,0
8032,7004,803.1,1.139296,21.994135,6.261548,18.290926,0
8033,7004,803.2,0.271261,21.994135,7.63911,18.206934,0
8034,7004,803.3,1.464809,17.106549,5.778214,18.179203,0
8035,7004,803.4,0.868035,12.218964,7.138302,18.609,0
8036,7004,803.5,0.632942,17.106549,5.291813,18.206934,0
8037,7004,803.6,2.387097,21.994135,6.463174,18.234682,0
8038,7004,803.7,3.345552,31.769306,5.163405,18.23436,0
8039,7004,803.8,7.143206,21.994135,5.629535,18.262793,0
8040,7004,803.9,3.888074,21.994135,4.037069,18.227419,0
8041,7004,804.0,8.22825,21.994135,4.138749,18.569272,0
8042,7004,804.1,3.363636,17.106549,3.157131,18.588143,0
8043,7004,804.2,5.316716,26.88172,3.397663,18.005438,0
8044,7004,804.3,6.239003,26.88172,2.554903,18.227419,0
8045,7004,804.4,8.318671,17.106549,3.622258,18.227419,0
8046,7004,804.5,3.743402,17.106549,2.392672,18.199308,0
8047,7004,804.6,1.374389,21.994135,4.949389,18.199308,0
8048,7004,804.7,3.309384,17.106549,2.95709,18.199308,0
8049,7004,804.8,4.882698,21.994135,6.088233,18.482079,0
8050,7004,804.9,4.521017,17.106549,4.161773,18.05313,0
8051,7004,805.0,1.573314,17.106549,7.082194,18.199671,0
8052,7004,805.1,3.255132,12.218964,5.660428,17.967849,0
8053,7004,805.2,0.723363,17.106549,8.436219,18.227075,0
8054,7004,805.3,0.705279,21.994135,6.959019,18.446162,0
8055,7004,805.4,0.434018,21.994135,8.574405,18.199308,0
8056,7004,805.5,0.434018,12.218964,6.985401,18.227075,0
8057,7004,805.6,0.108504,17.106549,7.396017,18.262793,0
8058,7004,805.7,0.813783,17.106549,6.81402,18.136268,0
8059,7004,805.8,0.723363,31.769306,6.432794,18.192127,0
8060,7004,805.9,0.271261,21.994135,6.255823,17.939908,0
8061,7004,806.0,0.632942,12.218964,5.220458,18.108936,0
8062,7004,806.1,0.271261,17.106549,5.149971,18.192127,0
8063,7004,806.2,0.379765,17.106549,3.422183,18.192127,0
8064,7004,806.3,0.632942,17.106549,3.496759,18.108538,0
8065,7004,806.4,0.886119,21.994135,1.500497,18.192127,0
8066,7004,806.5,0.271261,26.88172,1.286187,18.192127,0
8067,7004,806.6,0.813783,12.218964,0.712482,18.836923,0
8068,7004,806.7,0.452102,21.994135,0.943317,18.129168,0
8069,7004,806.8,0.542522,26.88172,2.977218,18.275193,0
8070,7004,806.9,0.632942,26.88172,3.15183,18.128805,0
8071,7004,807.0,0.09042,7.331378,4.322267,18.101057,0
8072,7004,807.1,0.632942,26.88172,4.73932,18.128805,0
8073,7004,807.2,0.723363,21.994135,5.258756,18.044605,0
8074,7004,807.3,0.632942,17.106549,6.258877,18.171202,0
8075,7004,807.4,0.632942,12.218964,5.982552,18.184357,0
8076,7004,807.5,0.813783,21.994135,7.090285,18.128805,0
8077,7004,807.6,0.904203,17.106549,6.504805,18.156916,0
8078,7004,807.7,1.464809,17.106549,7.642862,18.037838,0
8079,7004,807.8,0.452102,12.218964,6.187865,18.156572,0
8080,7004,807.9,0.434018,21.994135,7.330808,18.156916,0
8081,7004,808.0,0.723363,17.106549,5.673074,18.185049,0
8082,7004,808.1,2.350929,26.88172,6.55456,18.128805,0
8083,7004,808.2,2.71261,31.769306,5.280063,18.128805,0
8084,7004,808.3,3.634897,26.88172,6.07763,18.093675,0
8085,7004,808.4,0.813783,12.218964,4.645135,18.121785,0
8086,7004,808.5,4.557185,17.106549,4.544798,18.093675,0
8087,7004,808.6,5.51564,17.106549,3.539537,17.960669,0
8088,7004,808.7,8.318671,7.331378,3.588466,18.410918,0
8089,7004,808.8,5.696481,17.106549,2.460597,18.093675,0
8090,7004,808.9,48.248289,21.994135,3.205936,18.093675,0
8091,7004,809.0,1.283969,26.88172,2.421452,18.093675,0
8092,7004,809.1,4.44868,21.994135,4.236299,18.065586,0
8093,7004,809.2,6.058162,21.994135,2.80025,18.177029,0
8094,7004,809.3,6.058162,21.994135,5.443134,18.093675,0
8095,7004,809.4,4.792278,17.106549,3.56241,18.121785,0
8096,7004,809.5,5.443304,21.994135,6.556382,18.030875,0
8097,7004,809.6,0.723363,21.994135,4.889662,18.086734,0
8098,7004,809.7,1.356305,21.994135,7.860128,18.113904,0
8099,7004,809.8,2.350929,21.994135,6.623084,17.810029,0
8100,7004,809.9,0.813783,17.106549,8.679078,18.086734,0
8101,7004,810.0,0.452102,12.218964,7.224457,18.093675,0
8102,7004,810.1,0.542522,17.106549,7.812573,18.086734,0
8103,7004,810.2,0.994624,31.769306,6.886207,18.058623,0
8104,7004,810.3,0.072336,17.106549,6.912867,18.114501,0
8105,7004,810.4,0.180841,26.88172,6.566576,18.241384,0
8106,7004,810.5,0.632942,21.994135,5.844396,17.884676,0
8107,7004,810.6,0.452102,21.994135,5.77325,18.051418,0
8108,7004,810.7,0.271261,17.106549,4.115016,18.086734,0
8109,7004,810.8,0.217009,17.106549,4.355851,18.023651,0
8110,7004,810.9,0.48827,21.994135,2.331998,18.051762,0
8111,7004,811.0,0.632942,12.218964,2.600315,18.079529,0
8112,7004,811.1,0.506354,26.88172,0.295285,18.051762,0
8113,7004,811.2,0.886119,17.106549,0.373828,17.829781,0
8114,7004,811.3,0.542522,21.994135,1.874247,18.023651,0
8115,7004,811.4,0.632942,21.994135,2.118361,17.932602,0
8116,7004,811.5,0.452102,21.994135,3.769625,18.023651,0
8117,7004,811.6,0.632942,17.106549,3.979857,18.051762,0
8118,7004,811.7,1.302053,31.769306,4.568389,18.414138,0
8119,7004,811.8,0.994624,21.994135,5.505969,17.995563,0
8120,7004,811.9,0.379765,12.218964,5.499022,17.933279,0
8121,7004,812.0,0.542522,26.88172,6.84515,17.968173,0
8122,7004,812.1,0.144673,17.106549,6.018382,18.016868,0
8123,7004,812.2,0.48827,21.994135,7.504712,18.016868,0
8124,8001,812.3,0.434018,21.994135,5.189709,16.747943,0
8125,8001,812.4,0.361681,21.994135,5.323319,16.747943,0
8126,8001,812.5,0.361681,17.106549,3.4576,16.005296,0
8127,8001,812.6,0.632942,21.994135,3.634767,16.747943,0
8128,8001,812.7,0.632942,21.994135,1.70611,16.747943,0
8129,8001,812.8,0.452102,31.769306,1.630213,16.747943,0
8130,8001,812.9,0.759531,12.218964,0.645642,16.747943,0
8131,8001,813.0,0.325513,31.769306,0.712482,16.860612,0
8132,8001,813.1,0.271261,21.994135,2.86935,16.715616,0
8133,8001,813.2,0.379765,26.88172,3.013901,16.747943,0
8134,8001,813.3,0.632942,21.994135,4.32503,16.715616,0
8135,8001,813.4,0.09042,21.994135,4.805891,16.577138,0
8136,8001,813.5,0.542522,21.994135,5.325114,16.687885,0
8137,8001,813.6,0.632942,21.994135,6.051632,16.538825,0
8138,8001,813.7,0.379765,21.994135,6.189795,16.63135,0
8139,8001,813.8,0.632942,17.106549,7.018835,16.715616,0
8140,8001,813.9,0.542522,12.218964,6.568759,16.715616,0
8141,8001,814.0,0.813783,21.994135,7.435639,16.715616,0
8142,8001,814.1,0.904203,21.994135,6.435764,16.743749,0
8143,8001,814.2,0.361681,17.106549,7.327549,16.715616,0
8144,8001,814.3,0.632942,26.88172,5.775319,16.715616,0
8145,8001,814.4,2.71261,21.994135,6.642533,16.715616,0
8146,8001,814.5,1.627566,17.106549,5.280063,16.743749,0
8147,8001,814.6,5.3348,17.106549,5.979357,16.715616,0
8148,8001,814.7,2.278592,31.769306,4.448106,16.715616,0
8149,8001,814.8,7.776149,17.106549,4.914515,16.715616,0
8150,8001,814.9,5.063539,12.218964,3.412396,16.683347,0
8151,8001,815.0,4.611437,12.218964,3.360904,16.910243,0
8152,8001,815.1,5.967742,12.218964,2.56796,16.18507,0
8153,8001,815.2,8.409091,17.106549,3.194739,16.784661,0
8154,8001,815.3,3.797654,21.994135,2.420465,16.655616,0
8155,8001,815.4,7.324047,12.218964,3.934582,16.882382,0
8156,8001,815.5,5.967742,26.88172,2.920511,16.715616,0
8157,8001,815.6,5.786901,26.88172,5.054931,16.888837,0
8158,8001,815.7,2.929619,17.106549,3.911443,16.715616,0
8159,8001,815.8,2.441349,21.994135,6.236318,16.715616,0
8160,8001,815.9,3.435973,21.994135,5.004587,16.715616,0
8161,8001,816.0,0.97654,26.88172,7.281436,16.683347,0
8162,8001,816.1,1.356305,26.88172,6.721541,16.627904,0
8163,8001,816.2,0.48827,17.106549,8.402739,16.683347,0
8164,8001,816.3,0.271261,17.106549,7.223465,16.71148,0
8165,8001,816.4,0.542522,17.106549,7.881677,17.143959,0
8166,8001,816.5,0.813783,21.994135,6.883085,16.655236,0
8167,8001,816.6,0.452102,21.994135,6.878919,16.627904,0
8168,8001,816.7,0.217009,26.88172,6.498192,16.71148,0
8169,8001,816.8,3.616813,21.994135,5.949318,16.683347,0
8170,8001,816.9,0.506354,26.88172,5.737971,16.683347,0
8171,8001,817.0,0.018084,26.88172,4.250935,16.771905,0
8172,8001,817.1,0.506354,12.218964,4.563157,16.655236,0
8173,8001,817.2,0.452102,26.88172,2.595717,16.711095,0
8174,8001,817.3,0.325513,31.769306,2.563304,16.458493,0
8175,8001,817.4,0.361681,26.88172,0.49483,16.71148,0
8176,8001,817.5,0.271261,17.106549,0.536522,16.490119,0
8177,8001,817.6,0.813783,26.88172,1.852453,16.683347,0
8178,8001,817.7,0.632942,17.106549,1.905845,16.426857,0
8179,8001,817.8,0.361681,21.994135,3.595782,16.683347,0
8180,8001,817.9,0.542522,17.106549,3.874626,16.683347,0
8181,8001,818.0,0.452102,17.106549,4.598618,16.370997,0
8182,8001,818.1,0.506354,21.994135,5.461535,16.651135,0
8183,8001,818.2,0.813783,17.106549,5.571097,16.683347,0
8184,8001,818.3,0.452102,26.88172,6.671599,16.651135,0
8185,8001,818.4,0.723363,17.106549,6.087448,16.679268,0
8186,8001,818.5,0.723363,26.88172,7.538061,16.679268,0
8187,8001,818.6,0.361681,21.994135,6.221745,16.651135,0
8188,8001,818.7,0.379765,17.106549,7.709769,16.595692,0
8189,8001,818.8,0.596774,12.218964,5.850932,16.651135,0
8190,8001,818.9,0.994624,26.88172,7.162356,16.651135,0
8191,8001,819.0,0.126588,21.994135,5.360882,16.651135,0
8192,8001,819.1,2.495601,21.994135,6.345302,16.535842,0
8193,8001,819.2,3.255132,26.88172,5.323319,16.176104,0
8194,8001,819.3,6.962366,26.88172,5.596766,16.651135,0
8195,8001,819.4,4.159335,21.994135,4.107462,16.651135,0
8196,8001,819.5,8.13783,26.88172,4.182386,16.651135,0
8197,8001,819.6,5.786901,26.88172,2.959513,16.586883,0
8198,8001,819.7,8.499511,17.106549,3.319423,16.59613,0
8199,8001,819.8,8.481427,21.994135,2.373626,16.651135,0
8200,8001,819.9,4.882698,17.106549,3.462433,16.651135,0
8201,8001,820.0,6.148583,21.994135,2.483788,16.860612,0
8202,8001,820.1,6.871945,26.88172,4.773973,16.679268,0
8203,8001,820.2,3.309384,17.106549,3.160156,16.678884,0
8204,8001,820.3,3.038123,31.769306,5.781933,16.651135,0
8205,8001,820.4,4.340176,21.994135,4.261599,16.618981,0
8206,8001,820.5,1.790323,17.106549,6.829428,16.540319,0
8207,8001,820.6,1.627566,17.106549,5.823923,16.730084,0
8208,8001,820.7,0.886119,12.218964,8.193451,16.618981,0
8209,8001,820.8,0.994624,26.88172,7.093316,17.286588,0
8210,8001,820.9,0.434018,26.88172,8.367127,16.618981,0
8211,8001,821.0,0.813783,21.994135,6.883085,16.678884,0
8212,8001,821.1,0.054252,7.331378,7.361376,15.973028,0
8213,8001,821.2,0.596774,21.994135,6.886207,16.56314,0
8214,8001,821.3,0.108504,21.994135,6.499662,16.762238,0
8215,8001,821.4,0.0,21.994135,6.082737,16.734783,0
8216,8001,821.5,0.271261,12.218964,5.220458,17.078009,0
8217,8001,821.6,0.632942,26.88172,5.084616,16.734783,0
8218,8001,821.7,0.632942,21.994135,3.56241,16.70665,0
8219,8001,821.8,0.361681,17.106549,3.388511,16.299263,0
8220,8001,821.9,0.542522,21.994135,1.599144,16.818527,0
8221,8001,822.0,0.434018,17.106549,1.267478,16.786039,0
8222,8001,822.1,0.542522,21.994135,0.645642,17.013345,0
8223,8001,822.2,0.361681,12.218964,0.973231,16.729795,0
8224,8001,822.3,0.723363,21.994135,3.050926,16.874191,0
8225,8001,822.4,0.723363,21.994135,3.257678,16.817902,0
8226,8001,822.5,0.452102,21.994135,4.391353,16.813608,0
8227,8001,822.6,0.434018,26.88172,4.844507,16.813377,0
8228,8001,822.7,0.632942,17.106549,5.360882,16.901776,0
8229,8001,822.8,0.452102,17.106549,6.118761,16.869388,0
8230,8001,822.9,1.012708,17.106549,6.018382,16.985751,0
8231,8001,823.0,0.632942,21.994135,7.22611,17.26861,0
8232,8001,823.1,0.632942,31.769306,6.397045,16.953381,0
8233,8001,823.2,0.632942,31.769306,7.571578,16.985363,0
8234,8001,823.3,0.994624,21.994135,6.195967,16.705225,0
8235,8001,823.4,0.723363,21.994135,7.330808,17.041478,0
8236,8001,823.5,0.379765,26.88172,5.360882,17.041478,0
8237,8001,823.6,11.772727,17.106549,6.681975,17.06948,0
8238,8001,823.7,2.441349,12.218964,5.363555,17.097504,0
8239,8001,823.8,5.696481,21.994135,6.286298,17.009105,0
8240,8001,823.9,3.345552,17.106549,4.56211,17.06937,0
8241,8001,824.0,7.866569,21.994135,4.798429,17.097415,0
8242,8001,824.1,4.611437,12.218964,3.588466,17.246363,0
8243,8001,824.2,8.680352,17.106549,3.710222,17.097504,0
8244,8001,824.3,3.526393,21.994135,2.7039,17.181704,0
8245,8001,824.4,8.770772,21.994135,3.348085,17.213915,0
8246,8001,824.5,3.906158,21.994135,2.462538,17.419521,0
8247,8001,824.6,7.776149,17.106549,4.483411,17.213915,0
8248,8001,824.7,8.354839,12.218964,2.602152,17.270159,0
8249,8001,824.8,6.058162,21.994135,5.380453,17.270159,0
8250,8001,824.9,3.038123,12.218964,3.528045,17.298315,0
8251,8001,825.0,2.278592,17.106549,6.852824,16.850405,0
8252,8001,825.1,2.387097,17.106549,4.732258,17.298315,0
8253,8001,825.2,0.922287,26.88172,7.726792,17.270182,0
8254,8001,825.3,1.681818,17.106549,6.681975,17.980885,0
8255,8001,825.4,0.632942,26.88172,8.677151,17.270182,0
