sample_id,profile_id,time_index,vehicle_speed_m_s,acceleration_m_s2,slope_rad,motor_speed_rpm,motor_torque_nm,motor_efficiency,drivetrain_efficiency,is_allowed
9133,3,1651675274,17.908333,-1.729167,0.035644,7538.74954,-142.259588,1.0,0.9312,1
9134,3,1651675292,0.0,0.0,0.0,0.0,-0.001782,1.0,0.9312,1
9135,3,1651675337,16.580556,0.55,0.031084,6979.80394,-1.385911,1.0,0.9312,1
9136,3,1651675343,18.211111,0.038889,0.021808,7666.207846,-27.695632,1.0,0.9312,1
9137,3,1651675354,14.280556,-1.054167,0.041771,6011.58855,-103.224893,1.0,0.9312,1
9138,3,1651675363,4.291667,-2.038889,0.0,1806.633789,-135.011563,1.0,0.9312,1
9139,3,1651675364,2.252778,-0.9,0.0,948.336572,-66.112839,1.0,0.9312,1
9140,3,1651675372,0.0,0.0,0.0,0.0,-0.040567,1.0,0.9312,1
9141,3,1651675490,0.0,0.894444,0.0,0.0,51.935554,1.0,0.9312,1
9142,3,1651675520,21.041667,-0.5,0.019446,8857.767607,-60.636913,1.0,0.9312,1
9143,3,1651675523,19.616667,-0.586111,0.074907,8257.895028,-97.403625,1.0,0.9312,1
9144,3,1651675529,10.55,-1.625,-0.022413,4441.161897,-98.407816,1.0,0.9312,1
9145,3,1651675543,0.0,0.0,0.0,0.0,-0.182449,1.0,0.9312,1
9146,3,1651675554,0.0,0.0,0.0,0.0,-1e-06,1.0,0.9312,1
9147,3,1651675555,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9148,3,1651675557,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9149,3,1651675588,20.691667,0.141667,-0.00711,8710.430482,-6.094108,1.0,0.9312,1
9150,3,1651675608,22.680556,0.047222,0.026472,9547.679539,-32.946505,1.0,0.9312,1
9151,3,1651675621,23.175,-0.316667,0.011429,9755.822461,-46.426863,1.0,0.9312,1
9152,3,1651675625,23.083333,0.148611,0.008412,9717.234167,-16.525978,1.0,0.9312,1
9153,3,1651675656,20.838889,-0.076389,0.087294,8772.405622,-74.72705,1.0,0.9312,1
9154,3,1651675677,22.444444,-0.094444,-0.03676,9448.285447,-4.147894,1.0,0.9312,1
9155,3,1651675693,22.208333,-0.011111,0.034972,9348.891355,-41.105654,1.0,0.9312,1
9156,3,1651675702,23.094444,-0.469444,-0.030604,9721.911536,-30.869034,1.0,0.9312,1
9157,3,1651675711,22.147222,0.094444,0.022067,9323.165826,-27.117237,1.0,0.9312,1
9158,3,1651675723,22.480556,0.011111,0.0,9463.486897,-19.420485,1.0,0.9312,1
9159,3,1651675724,22.491667,-0.069444,-0.038277,9468.164266,-1.783411,1.0,0.9312,1
9160,3,1651675776,23.197222,-0.188889,-0.080847,9765.177199,22.210619,0.378552,0.352507,0
9161,3,1651675791,19.719444,0.413889,-0.059081,8301.160692,27.010373,0.523554,0.487533,0
9162,3,1651675795,20.758333,0.408333,-0.079687,8738.494697,36.634689,0.566192,0.527238,0
9163,3,1651675848,0.0,0.0,0.0,0.0,-0.036749,1.0,0.9312,1
9164,3,1651675851,0.0,0.0,0.0,0.0,-0.001021,1.0,0.9312,1
9165,3,1651675853,0.0,0.0,0.0,0.0,-2.8e-05,1.0,0.9312,1
9166,3,1651675880,0.241667,-0.241667,0.0,101.732776,-14.574243,1.0,0.9312,1
9167,3,1651675883,0.0,0.155556,0.0,0.0,-0.497208,1.0,0.9312,1
9168,3,1651675951,0.0,0.0,0.0,0.0,-0.254121,1.0,0.9312,1
9169,3,1651675968,0.0,0.261111,0.0,0.0,2.896497,1.0,0.9312,1
9170,3,1651675993,15.625,-0.011111,0.037021,6577.550203,-38.20089,1.0,0.9312,1
9171,3,1651675996,15.325,0.241667,0.030855,6451.261239,-19.184659,1.0,0.9312,1
9172,3,1651675997,15.566667,-0.036111,0.0,6552.994016,-17.930039,1.0,0.9312,1
9173,3,1651676002,14.888889,-0.566667,-0.013758,6267.674505,-41.495895,1.0,0.9312,1
9174,3,1651676003,14.322222,-0.925,0.0,6029.128684,-70.919514,1.0,0.9312,1
9175,3,1651676046,18.494444,0.122222,0.010661,7785.480756,-16.292733,1.0,0.9312,1
9176,3,1651676057,18.252778,0.063889,-0.027256,7683.74798,-2.410793,1.0,0.9312,1
9177,3,1651676078,17.908333,-0.168056,0.005587,7538.74954,-30.463405,1.0,0.9312,1
9178,3,1651676094,14.388889,-0.483333,-0.036579,6057.192898,-22.812406,1.0,0.9312,1
9179,3,1651676101,14.538889,0.555556,-0.012799,6120.33738,26.78204,0.731772,0.681426,0
9180,3,1651676107,16.755556,0.175,0.049629,7053.472502,-34.978911,1.0,0.9312,1
9181,3,1651676113,17.569444,-0.1375,0.01142,7396.089784,-31.850264,1.0,0.9312,1
9182,3,1651676143,9.075,0.529167,-0.015605,3820.241158,16.596682,0.82201,0.765456,0
9183,3,1651676155,9.238889,-0.434722,-0.062293,3889.232351,-2.763422,1.0,0.9312,1
9184,3,1651676164,4.588889,-1.036111,-0.038222,1931.753411,-52.113937,1.0,0.9312,1
9185,3,1651676170,0.627778,0.0125,0.0,264.27135,-11.00895,1.0,0.9312,1
9186,3,1651676172,0.652778,-0.041667,0.0,274.795431,-14.275903,1.0,0.9312,1
9187,3,1651676181,0.155556,-0.155556,0.0,65.483166,-9.380901,1.0,0.9312,1
9188,3,1651676211,0.0,0.0,0.0,0.0,-13.22417,1.0,0.9312,1
9189,3,1651676225,0.0,0.0,0.0,0.0,-8e-06,1.0,0.9312,1
9190,3,1651676232,0.0,0.522222,0.0,0.0,47.603427,1.0,0.9312,1
9191,3,1651676240,9.925,0.2,-0.028673,4178.059889,36.296193,0.906279,0.843927,0
9192,3,1651676263,10.186111,-0.169444,0.0,4287.978061,-23.68537,1.0,0.9312,1
9193,3,1651676273,6.605556,-0.933333,-0.029692,2780.69589,-51.303178,1.0,0.9312,1
9194,3,1651676277,3.4,-0.079167,0.0,1431.274924,-16.720886,1.0,0.9312,1
9195,3,1651676279,3.241667,-0.211111,0.0,1364.622415,-24.660219,1.0,0.9312,1
9196,3,1651676280,3.030556,-0.397222,0.0,1275.752404,-35.861483,1.0,0.9312,1
9197,3,1651676292,0.441667,-0.127778,0.0,185.925419,-19.46487,1.0,0.9312,1
9198,3,1651676299,0.0,0.0,0.0,0.0,-0.025982,1.0,0.9312,1
9199,3,1651682147,1.291667,0.1,0.0,543.74415,-5.753432,1.0,0.9312,1
9200,3,1651682164,5.458333,0.386111,0.0,2297.757538,10.833422,0.744189,0.692989,0
9201,3,1651682167,5.216667,-0.288889,0.0,2196.024761,-29.62596,1.0,0.9312,1
9202,3,1651682168,4.927778,-0.219444,0.0,2074.413166,-25.389906,1.0,0.9312,1
9203,3,1651682174,6.327778,0.483333,0.0,2663.761665,18.051107,0.828902,0.771873,0
9204,3,1651682175,6.811111,0.35,0.0,2867.227217,10.463391,0.741809,0.690772,0
9205,3,1651682191,7.772222,1.905556,-0.067145,3271.819639,97.300077,0.944632,0.879641,0
9206,3,1651682203,15.186111,-0.727778,-0.014804,6392.794126,-50.744022,1.0,0.9312,1
9207,3,1651682209,11.652778,-0.819444,-0.135999,4905.390774,20.128187,0.81369,0.757708,0
9208,3,1651682225,10.155556,0.216667,0.0,4275.115297,-0.391374,1.0,0.9312,1
9209,3,1651682233,5.952778,0.261111,0.0,2505.90046,-0.547625,1.0,0.9312,1
9210,3,1651682247,7.463889,0.408333,-0.025753,3142.022648,8.176955,0.694094,0.64634,0
9211,3,1651682252,7.161111,-0.955556,0.0,3014.564342,-70.225022,1.0,0.9312,1
9212,3,1651682277,0.711111,-0.711111,0.0,299.351618,-54.646875,1.0,0.9312,1
9213,3,1651682299,12.425,-0.330556,0.0,5230.467922,-34.23574,1.0,0.9312,1
9214,3,1651682300,12.094444,-0.988889,-0.02954,5091.316193,-56.435033,1.0,0.9312,1
9215,3,1651682340,0.0,0.0,0.0,0.0,-6.761925,1.0,0.9312,1
9216,3,1651682367,8.030556,0.85,-0.042932,3380.568469,41.8693,0.913787,0.850919,0
9217,3,1651682390,14.038889,1.322222,0.019282,5909.855774,39.533615,0.817808,0.761543,0
9218,3,1651682405,16.580556,-0.334722,-0.043808,6979.80394,-10.720979,1.0,0.9312,1
9219,3,1651682408,14.436111,-0.911111,0.030648,6077.071717,-88.142623,1.0,0.9312,1
9220,3,1651682412,9.147222,-1.791667,0.041585,3850.644057,-145.606228,1.0,0.9312,1
9221,3,1651682420,1.188889,-0.005556,0.0,500.478487,-12.114569,1.0,0.9312,1
9222,3,1651682423,0.755556,-0.261111,0.0,318.061094,-27.511498,1.0,0.9312,1
9223,3,1651682429,0.911111,0.333333,0.0,383.544261,-3.742802,1.0,0.9312,1
9224,3,1651682456,12.625,-0.658333,-0.059797,5314.660564,-18.93477,1.0,0.9312,1
9225,3,1651682477,0.677778,-0.452778,0.0,285.319511,-39.067778,1.0,0.9312,1
9226,3,1651682481,0.930556,-0.175,0.0,391.729657,-22.323586,1.0,0.9312,1
9227,3,1651682488,0.538889,0.088889,0.0,226.852398,-6.400743,1.0,0.9312,1
9228,3,1651682498,0.458333,-0.058333,0.0,192.941473,-15.277394,1.0,0.9312,1
9229,3,1651682504,0.0,0.0,0.0,0.0,-0.041879,1.0,0.9312,1
9230,3,1651682506,0.0,0.0,0.0,0.0,3.387894,1.0,0.9312,1
9231,3,1651682521,0.886111,0.694444,0.0,373.02018,61.18275,0.825377,0.768591,0
9232,3,1651682543,1.563889,-0.086111,0.0,658.339691,-16.989352,1.0,0.9312,1
9233,3,1651682545,1.05,-0.441667,0.0,442.011374,-38.408348,1.0,0.9312,1
9234,3,1651682552,0.0,0.463889,0.0,0.0,-7.4e-05,1.0,0.9312,1
9235,3,1651682554,0.0,0.0,0.0,0.0,-6.622298,1.0,0.9312,1
9236,3,1651682559,0.0,0.0,0.0,0.0,-0.00511,1.0,0.9312,1
9237,3,1651682563,0.0,0.0,0.0,0.0,-4e-06,1.0,0.9312,1
9238,3,1651682568,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9239,3,1651682582,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9240,3,1651682600,0.0,0.85,0.0,0.0,27.7669,1.0,0.9312,1
9241,3,1651682601,0.85,0.452778,0.0,357.818731,40.621238,0.817706,0.761447,0
9242,3,1651682614,15.172222,-0.072222,0.080437,6386.947415,-67.100556,1.0,0.9312,1
9243,3,1651682628,19.966667,0.616667,0.019301,8405.232153,-4.028208,1.0,0.9312,1
9244,3,1651682651,14.441667,-0.802778,0.039198,6079.410401,-86.631833,1.0,0.9312,1
9245,3,1651682655,10.511111,-1.955556,0.0,4424.791106,-131.504564,1.0,0.9312,1
9246,3,1651682686,15.875,0.138889,0.101766,6682.791006,-67.192348,1.0,0.9312,1
9247,3,1651682730,1.038889,-0.127778,0.0,437.334005,-19.479452,1.0,0.9312,1
9248,3,1651682735,0.983333,-0.422222,0.0,413.947159,-37.23355,1.0,0.9312,1
9249,3,1651682736,0.561111,-0.325,0.0,236.207136,-31.359982,1.0,0.9312,1
9250,3,1651682743,0.0,0.130556,0.0,0.0,0.902575,1.0,0.9312,1
9251,3,1651682761,8.35,1.1,-0.036408,3515.042829,82.048316,0.942922,0.878049,0
9252,3,1651682779,20.475,-0.283333,-0.043596,8619.221786,-10.126275,1.0,0.9312,1
9253,3,1651682782,19.733333,0.233333,-0.062508,8307.007403,-1.74231,1.0,0.9312,1
9254,3,1651682791,21.833333,0.780556,-0.065817,9191.030151,55.270922,0.634256,0.590619,0
9255,3,1651682801,19.236111,-0.377778,-0.040679,8097.695139,-16.724729,1.0,0.9312,1
9256,3,1651682802,18.858333,-0.719444,-0.045584,7938.664592,-34.208394,1.0,0.9312,1
9257,3,1651682807,15.488889,-0.138889,0.024683,6520.252433,-38.592129,1.0,0.9312,1
9258,3,1651682812,17.625,0.122222,-0.042999,7419.476629,28.514887,0.612262,0.570139,0
9259,3,1651682817,18.808333,-0.386111,0.0,7917.616431,-40.873828,1.0,0.9312,1
9260,3,1651682818,18.422222,-0.294444,0.078264,7755.077857,-81.030438,1.0,0.9312,1
9261,3,1651682821,19.177778,-0.183333,-0.126376,8073.138952,23.030968,0.502327,0.467767,0
9262,3,1651682833,18.288889,-1.05,0.0847,7698.949429,-130.276931,1.0,0.9312,1
9263,3,1651682835,16.513889,-0.433333,0.122369,6951.739726,-114.047862,1.0,0.9312,1
9264,3,1651682841,11.152778,-0.184722,0.095007,4694.909167,-80.655978,1.0,0.9312,1
9265,3,1651682853,4.975,0.283333,0.0,2094.291985,0.688685,0.156137,0.145395,0
9266,3,1651682871,16.7,0.280556,0.057846,7030.085657,-33.401123,1.0,0.9312,1
9267,3,1651682879,20.675,0.936111,0.009529,8703.414429,8.637773,0.237823,0.221461,0
9268,3,1651682884,22.363889,-0.238889,0.096789,9414.374522,-91.160009,1.0,0.9312,1
9269,3,1651682887,22.575,0.338889,0.046977,9503.244534,-27.315179,1.0,0.9312,1
9270,3,1651682897,24.627778,-0.408333,0.021013,10367.388463,-58.730936,1.0,0.9312,1
9271,3,1651682900,23.952778,-0.433333,0.030601,10083.238294,-65.328719,1.0,0.9312,1
9272,3,1651682928,25.191667,-0.044444,-0.034783,10604.764941,-4.453123,1.0,0.9312,1
9273,3,1651682931,25.341667,-0.055556,0.011707,10667.909423,-32.57749,1.0,0.9312,1
9274,3,1651682943,25.752778,-0.669444,0.050816,10840.972077,-92.905211,1.0,0.9312,1
9275,3,1651682955,24.472222,0.030556,-0.080468,10301.905296,-0.969208,1.0,0.9312,1
9276,3,1651682965,20.902778,0.172222,-0.054048,8799.300494,13.571863,0.322905,0.300689,0
9277,3,1651682972,21.072222,-0.011111,-0.129874,8870.630372,50.72318,0.634408,0.590761,0
9278,3,1651683010,0.530556,-0.530556,0.0,223.344371,-43.755095,1.0,0.9312,1
9279,3,1651683013,0.0,1.477778,0.0,0.0,38.698976,1.0,0.9312,1
9280,3,1651683027,11.694444,0.869444,0.06385,4922.930908,-7.749203,1.0,0.9312,1
9281,3,1651683041,18.736111,0.222222,0.041183,7887.213533,-28.335906,1.0,0.9312,1
9282,3,1651683075,20.644444,-0.611111,-0.019516,8690.551664,-44.163398,1.0,0.9312,1
9283,3,1651683108,1.780556,-0.408333,0.0,749.548388,-36.432342,1.0,0.9312,1
9284,3,1651683120,1.027778,-0.044444,0.0,432.656636,-14.453805,1.0,0.9312,1
9285,3,1651683130,7.552778,1.986111,0.029541,3179.4416,43.803242,0.915781,0.852775,0
9286,3,1651683147,20.263889,0.277778,0.072264,8530.351775,-44.187123,1.0,0.9312,1
9287,3,1651683150,21.905556,0.358333,-0.013119,9221.433049,3.339443,0.094821,0.088297,0
9288,3,1651683151,22.263889,0.072222,-0.032111,9372.278201,-0.214308,1.0,0.9312,1
9289,3,1651683156,19.497222,-0.283333,0.0,8207.613311,-35.111172,1.0,0.9312,1
9290,3,1651683183,27.219444,-0.1875,0.0,11458.38479,-35.281444,1.0,0.9312,1
9291,3,1651683201,22.238889,-0.283333,-0.033202,9361.75412,-17.478786,1.0,0.9312,1
9292,3,1651683203,21.327778,-0.525,-0.070783,8978.20986,-9.315081,1.0,0.9312,1
9293,3,1651683209,21.997222,0.216667,-0.036014,9260.021344,8.084347,0.200674,0.186867,0
9294,3,1651683224,25.733333,0.194444,-0.02997,10832.786681,-0.758016,1.0,0.9312,1
9295,3,1651683227,25.872222,0.013889,-0.007834,10891.253794,-17.352207,1.0,0.9312,1
9296,3,1651683234,25.530556,0.330556,0.030633,10747.424696,-20.570186,1.0,0.9312,1
9297,3,1651683235,25.861111,-0.513889,0.0,10886.576425,-53.774709,1.0,0.9312,1
9298,3,1651683323,23.922222,0.122222,0.053725,10070.375529,-45.371459,1.0,0.9312,1
9299,3,1651683335,24.661111,0.072222,0.0,10381.42057,-17.430507,1.0,0.9312,1
9300,3,1651683355,23.536111,0.163889,-0.012529,9907.836955,-3.643207,1.0,0.9312,1
9301,3,1651683357,23.608333,0.091667,-0.062566,9938.239854,3.021092,0.07383,0.068751,0
9302,3,1651683361,23.288889,0.102778,-0.035556,9803.765494,-3.945372,1.0,0.9312,1
9303,3,1651683370,21.852778,0.288889,-0.035556,9199.215546,11.350524,0.263622,0.245485,0
9304,3,1651683377,21.966667,0.088889,-0.022457,9247.158579,-1.151423,1.0,0.9312,1
9305,3,1651683379,22.275,-0.097222,-0.053992,9376.95557,14.968686,0.310865,0.289478,0
9306,3,1651683382,22.891667,0.175,0.022534,9636.549551,-23.086868,1.0,0.9312,1
9307,3,1651683410,18.705556,-0.119444,-0.083042,7874.350768,27.679099,0.564565,0.525723,0
9308,3,1651683424,16.241667,0.005556,-0.023777,6837.144185,-1.793332,1.0,0.9312,1
9309,3,1651683427,15.861111,-0.402778,-0.018983,6676.944295,-29.03397,1.0,0.9312,1
9310,3,1651683442,14.605556,-0.247222,-0.049646,6148.401594,-0.997731,1.0,0.9312,1
9311,3,1651683494,0.0,0.433333,0.0,0.0,-0.172554,1.0,0.9312,1
9312,3,1651683499,0.0,0.0,0.0,0.0,5.433089,1.0,0.9312,1
9313,3,1651683505,0.783333,-0.247222,0.0,329.754517,-26.674658,1.0,0.9312,1
9314,3,1651683519,0.0,0.0,0.0,0.0,-10.867425,1.0,0.9312,1
9315,3,1651683539,5.127778,-0.194444,-0.031444,2158.605809,-5.429498,1.0,0.9312,1
9316,3,1651683546,12.522222,0.544444,0.042639,5271.394901,-6.555774,1.0,0.9312,1
9317,3,1651683547,13.066667,0.416667,0.06391,5500.585983,-26.963055,1.0,0.9312,1
9318,3,1651683548,13.483333,-0.283333,0.0,5675.987322,-31.840272,1.0,0.9312,1
9319,3,1651683561,4.958333,-0.869444,0.0,2087.275931,-64.591986,1.0,0.9312,1
9320,3,1651683569,2.511111,-0.547222,0.0,1057.085402,-44.859496,1.0,0.9312,1
9321,3,1651683583,7.669444,1.966667,0.018047,3228.553975,21.912892,0.855867,0.796983,0
9322,3,1651683589,12.613889,-0.086111,-0.043697,5309.983195,24.805365,0.80576,0.750324,0
9323,3,1651683596,14.080556,-0.611111,0.0,5927.395908,-51.877805,1.0,0.9312,1
9324,3,1651683621,0.302778,0.277778,0.0,127.458306,4.993144,0.331813,0.308985,0
9325,3,1651683631,10.783333,1.358333,0.0,4539.386647,67.73361,0.937541,0.873038,0
9326,3,1651683637,16.122222,1.069444,0.0,6786.862467,13.960018,0.504144,0.469459,0
9327,3,1651683645,20.136111,-0.052778,-0.049889,8476.562031,7.840159,0.232458,0.216465,0
9328,3,1651683658,17.769444,-0.180556,0.044667,7480.282427,-54.086893,1.0,0.9312,1
9329,3,1651683665,15.813889,-1.522222,0.0,6657.065477,-107.675274,1.0,0.9312,1
9330,3,1651683697,15.469444,-1.791667,-0.015128,6512.067037,-114.852247,1.0,0.9312,1
9331,3,1651683699,12.8,-0.344444,0.0,5388.329126,-35.229281,1.0,0.9312,1
9332,3,1651683700,12.455556,-0.725,-0.03456,5243.330686,-37.716552,1.0,0.9312,1
9333,3,1651683704,7.244444,-2.602778,0.0,3049.64461,-169.577634,1.0,0.9312,1
9334,3,1651683709,5.277778,-0.05,0.0,2221.750291,-15.230766,1.0,0.9312,1
9335,3,1651683713,5.169444,-0.363889,-0.066947,2176.145943,3.330946,0.473043,0.440498,0
9336,3,1651683720,4.038889,0.175,0.0,1700.223644,-1.472192,1.0,0.9312,1
9337,3,1651683725,6.827778,1.938889,0.0,2874.243271,32.245773,0.892627,0.831214,0
9338,3,1651683728,7.763889,-0.897222,0.041594,3268.311612,-91.287694,1.0,0.9312,1
9339,3,1651683729,6.866667,-0.366667,0.0499,2890.614063,-63.949824,1.0,0.9312,1
9340,3,1651683741,1.141667,0.838889,0.0,480.599668,11.233005,0.681015,0.634161,0
9341,3,1651683760,18.125,0.672222,-0.015991,7629.958236,4.545759,0.189165,0.17615,0
9342,3,1651683771,16.183333,-0.513889,-0.052242,6812.587997,-16.353727,1.0,0.9312,1
9343,3,1651683775,15.730556,-0.05,-0.013072,6621.985209,-11.167651,1.0,0.9312,1
9344,3,1651683780,15.747222,0.016667,-0.018519,6629.001263,-3.953529,1.0,0.9312,1
9345,3,1651683782,15.063889,-0.844444,0.0,6341.343067,-66.421176,1.0,0.9312,1
9346,3,1651683792,8.080556,-1.016667,-0.082969,3401.61663,-25.386721,1.0,0.9312,1
9347,3,1651683807,2.341667,-0.736111,0.0,985.755524,-56.236545,1.0,0.9312,1
9348,3,1651683813,0.261111,0.444444,0.0,109.918172,26.80031,0.629659,0.586339,0
9349,3,1651683840,10.566667,-0.241667,-0.028178,4448.177951,-11.605189,1.0,0.9312,1
9350,3,1651683849,2.427778,-0.616667,0.0,1022.005134,-49.040432,1.0,0.9312,1
9351,3,1651684648,2.644444,0.252778,0.0,1113.21383,-7.355664,1.0,0.9312,1
9352,3,1651684653,2.905556,-0.025,0.0,1223.132002,-13.403045,1.0,0.9312,1
9353,3,1651684664,5.911111,-0.097222,0.0,2488.360326,-18.19528,1.0,0.9312,1
9354,3,1651684674,5.85,-0.505556,-0.054026,2462.634796,-11.048263,1.0,0.9312,1
9355,3,1651684693,8.355556,0.122222,-0.028812,3517.381513,47.391063,0.921651,0.858241,0
9356,3,1651684703,12.463889,0.138889,0.036037,5246.838713,-27.113464,1.0,0.9312,1
9357,3,1651684708,12.391667,-0.358333,-0.065679,5216.435814,-4.755343,1.0,0.9312,1
9358,3,1651684715,7.891667,-1.163889,-0.088153,3322.101356,-31.173445,1.0,0.9312,1
9359,3,1651684728,6.322222,1.405556,0.0,2661.42298,49.020826,0.919361,0.856109,0
9360,3,1651684745,7.830556,-0.083333,-0.063857,3296.375826,18.651138,0.836212,0.778681,0
9361,3,1651684771,4.780556,0.973611,0.012788,2012.438027,28.286584,0.875288,0.815068,0
9362,3,1651684780,6.136111,-1.088889,0.062332,2583.077049,-114.633378,1.0,0.9312,1
9363,3,1651684803,0.441667,0.016667,0.0,185.925419,-10.754404,1.0,0.9312,1
9364,3,1651684821,2.983333,-0.776389,0.0,1255.873585,-58.721773,1.0,0.9312,1
9365,3,1651684841,1.388889,-0.138889,0.0,584.671129,-20.163501,1.0,0.9312,1
9366,3,1651684850,0.186111,0.0,0.0,78.345931,-0.000571,1.0,0.9312,1
9367,3,1651684869,4.569444,1.244444,0.0,1923.568015,33.011408,0.887759,0.826682,0
9368,3,1651684883,5.694444,-0.894444,0.0,2397.15163,-66.228885,1.0,0.9312,1
9369,3,1651684888,6.794444,1.080556,0.035861,2860.211164,21.794734,0.853649,0.794918,0
9370,3,1651684898,3.575,-0.466667,0.0,1504.943486,-40.108516,1.0,0.9312,1
9371,3,1651684908,7.016667,-0.627778,-0.036046,2953.758545,-29.233876,1.0,0.9312,1
9372,3,1651684949,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9373,3,1651684953,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9374,3,1651684954,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9375,3,1651684980,1.755556,0.9,0.0,739.024307,35.310755,0.861079,0.801837,0
9376,3,1651684983,3.641667,0.802778,-0.035341,1533.007701,55.281468,0.912016,0.849269,0
9377,3,1651684985,5.416667,1.172222,-0.034825,2280.217404,53.151978,0.92036,0.857039,0
9378,3,1651684988,7.613889,-1.033333,-0.035341,3205.16713,-54.248643,1.0,0.9312,1
9379,3,1651684993,3.838889,0.280556,0.0,1616.031001,-1.873818,1.0,0.9312,1
9380,3,1651684995,4.244444,0.713889,0.0,1786.754971,30.137278,0.878596,0.818148,0
9381,3,1651685000,9.888889,0.0,0.0,4162.85844,-13.368924,1.0,0.9312,1
9382,3,1651685008,8.0,-1.194444,0.0,3367.705704,-84.840536,1.0,0.9312,1
9383,3,1651685014,2.416667,-0.919444,0.0,1017.327765,-67.298022,1.0,0.9312,1
9384,3,1651685053,12.686111,0.083333,-0.028381,5340.386094,42.997085,0.872777,0.81273,0
9385,3,1651685061,15.988889,-0.180556,0.04108,6730.734039,-50.990585,1.0,0.9312,1
9386,3,1651685064,15.788889,-1.586111,0.014193,6646.541396,-119.856434,1.0,0.9312,1
9387,3,1651685068,13.380556,-0.858333,0.015686,5632.721658,-75.68755,1.0,0.9312,1
9388,3,1651685168,13.808333,-0.005556,0.028381,5812.800366,-31.911306,1.0,0.9312,1
9389,3,1651685169,13.802778,0.483333,-0.046195,5810.461682,7.478385,0.479453,0.446466,0
9390,3,1651685170,14.286111,0.258333,-0.055491,6013.927235,17.041785,0.649617,0.604924,0
9391,3,1651685191,20.633333,-0.045833,-0.074967,8685.874295,-2.987564,1.0,0.9312,1
9392,3,1651685209,0.0,0.0,0.0,0.0,-0.07993,1.0,0.9312,1
9393,3,1651685225,1.713889,1.419444,0.0,721.484173,53.163175,0.878355,0.817924,0
9394,3,1651685243,15.102778,0.444444,0.037945,6357.713859,-11.006905,1.0,0.9312,1
9395,3,1651685244,15.547222,0.761111,0.0,6544.80862,14.554444,0.543623,0.506222,0
9396,3,1651685246,16.725,0.109722,-0.079001,7040.609738,15.684446,0.504623,0.469905,0
9397,3,1651685253,16.658333,0.286111,0.052279,7012.545523,-29.779282,1.0,0.9312,1
9398,3,1651685284,5.7,-0.627778,0.0,2399.490314,-50.149068,1.0,0.9312,1
9399,3,1651685293,9.927778,0.597222,0.038918,4179.229231,-0.22882,1.0,0.9312,1
9400,3,1651685308,2.377778,-0.875,0.0,1000.956973,-64.614803,1.0,0.9312,1
9401,3,1651685321,0.319444,-0.066667,0.0,134.47436,-15.778139,1.0,0.9312,1
9402,3,1651685324,0.0,0.4,0.0,0.0,-1.866854,1.0,0.9312,1
9403,3,1651685336,0.652778,0.4125,0.0,274.795431,22.026178,0.741604,0.690582,0
9404,3,1651685341,4.605556,0.75,0.0,1938.769464,42.862671,0.905941,0.843613,0
9405,3,1651685346,8.708333,1.008333,-0.102236,3665.88798,84.805501,0.944418,0.879442,0
9406,3,1651685349,11.677778,0.261111,-0.015608,4915.914854,10.434001,0.694333,0.646563,0
9407,3,1651685355,15.069444,0.225,0.0,6343.681752,-1.932986,1.0,0.9312,1
9408,3,1651685359,16.563889,0.011111,-0.011706,6972.787887,-8.728941,1.0,0.9312,1
9409,3,1651685370,18.819444,0.966667,0.0,7922.2938,19.063623,0.468033,0.435832,0
9410,3,1651685389,16.261111,-0.761111,-0.048507,6845.32958,-33.49852,1.0,0.9312,1
9411,3,1651685390,15.5,0.194444,-0.063189,6524.929802,-0.99555,1.0,0.9312,1
9412,3,1651685401,14.866667,0.702778,-0.046843,6258.319767,30.9892,0.744851,0.693605,0
9413,3,1651685429,13.122222,-0.769444,0.08303,5523.972828,-109.705463,1.0,0.9312,1
9414,3,1651685445,0.0,0.0,0.0,0.0,-0.382887,1.0,0.9312,1
9415,3,1651685468,10.113889,-0.122222,0.0,4257.575163,-20.813539,1.0,0.9312,1
9416,3,1651685499,0.0,0.0,0.0,0.0,-0.0,1.0,0.9312,1
9417,3,1651685549,0.138889,-0.138889,0.0,58.467113,-8.375766,1.0,0.9312,1
9418,3,1651685564,6.244444,0.705556,0.0,2628.681397,13.632169,0.786873,0.732736,0
9419,3,1651685571,9.786111,1.005556,0.119147,4119.592776,-22.484481,1.0,0.9312,1
9420,3,1651685576,12.530556,0.036111,0.011765,5274.902927,-19.082666,1.0,0.9312,1
9421,3,1651685584,15.880556,0.541667,-0.025304,6685.129691,19.696351,0.600444,0.559134,0
9422,3,1651685590,18.036111,-0.35,0.050977,7592.539283,-68.163889,1.0,0.9312,1
9423,3,1651685591,17.686111,0.144444,0.038428,7445.202159,-30.778705,1.0,0.9312,1
9424,3,1651685599,12.577778,-2.119444,0.0,5294.781746,-142.174507,1.0,0.9312,1
9425,3,1651685610,0.0,0.0,0.0,0.0,-0.245732,1.0,0.9312,1
