sample_id,profile_id,time_index,channel_00_mean,channel_01_mean,channel_02_mean,channel_03_mean,channel_04_mean,channel_05_mean,channel_00_trend,channel_01_trend,is_allowed
8595,2002,194,67.492407,-78.403912,59.699847,-149.725751,26.379417,58.619477,-63.094239,-192.109837,1
8596,2002,195,17.899045,-28.106137,32.304466,-35.135011,23.459392,54.802703,32.100291,-128.731463,1
8597,2002,196,54.564962,-119.837866,109.859834,-147.324629,27.949081,65.071509,-0.021469,0.069107,0
8598,2002,197,99.957399,53.766164,-68.934012,-18.354405,25.477199,50.425563,-38.390857,82.185982,1
8599,2002,198,105.335051,-73.268685,82.777584,-46.267454,27.952341,54.913841,-29.960205,-33.837321,1
8600,2002,199,28.828891,-29.695797,137.437213,-46.369333,26.087583,27.408789,4.326424,-13.935464,1
8601,2003,0,8.773159,-9.811706,242.423182,-122.972562,21.952519,18.522376,-0.00141,0.008859,1
8602,2003,1,109.435204,53.964076,-61.14508,-15.014086,26.179986,72.362642,-24.850841,56.37631,1
8603,2003,2,119.594668,-0.715061,1.097211,-2.000679,26.337153,18.630223,-0.010704,0.026116,1
8604,2003,3,24.991486,-12.781682,70.795983,-15.495584,25.917725,18.127399,0.004398,-0.018368,1
8605,2003,4,130.851259,-6.297664,0.821458,-97.449383,24.563717,18.974454,-0.018433,-0.101534,1
8606,2003,5,87.036355,-96.610812,53.445182,-138.195699,24.743097,18.562319,-0.219223,-0.161621,1
8607,2003,6,1.242424,0.777479,1.109864,-2.006335,24.796113,30.145746,0.013924,0.03618,1
8608,2003,7,8.142624,-7.607381,188.411823,-79.940936,23.28156,18.465409,0.000694,0.002546,1
8609,2003,8,70.932112,-107.765225,51.897561,-162.733988,22.090369,18.848281,-0.112595,-0.173149,1
8610,2003,9,37.019432,-50.869765,170.610002,-64.47482,25.153929,49.690289,-6.950073,8.084378,1
8611,2003,10,23.645617,-22.010949,132.617337,-43.511248,23.173063,19.045504,-0.004843,-0.023115,1
8612,2003,11,118.764114,-34.198029,27.607246,-43.534892,25.423471,50.436436,32.577656,108.62366,1
8613,2003,12,63.700068,-63.784467,132.617382,-43.513716,19.982118,19.263978,-0.021885,0.156811,1
8614,2003,13,23.726322,-21.926369,132.617152,-43.512165,21.652443,18.821132,0.004498,0.007069,1
8615,2003,14,83.145835,-85.277752,132.617369,-43.511714,23.263841,18.722622,-0.016983,0.007637,1
8616,2003,15,122.901695,-29.082876,29.939668,-4.814222,22.115696,18.877551,0.09549,0.035511,1
8617,2003,16,65.161509,-107.515001,177.868643,-93.201775,25.209761,19.365107,-30.567986,-35.331726,1
8618,2003,17,83.080528,-85.32763,132.617529,-43.51169,23.271526,18.982482,0.007401,-0.005524,1
8619,2003,18,20.726764,-30.235067,188.4115,-79.940266,23.952623,44.622065,-0.032229,-0.033366,1
8620,2003,19,105.274249,76.705644,-51.114802,-116.472934,26.215036,39.684964,-15.369487,26.940729,1
8621,2003,20,101.102642,14.480741,-9.193932,-119.843816,27.293417,39.52607,32.672035,216.773753,1
8622,2003,21,-2.046049,1.656099,1.097303,-2.000493,26.33264,62.191848,0.14042,-0.047095,0
8623,2003,22,-1.721967,1.992638,1.097135,-2.000501,26.384287,51.142668,-0.025779,0.070927,1
8624,2003,23,57.807381,-8.893486,18.596447,-4.897107,23.455699,52.251974,-1.512679,-15.021462,1
8625,2003,24,130.964294,-0.817584,1.072729,-1.994181,23.608228,18.461252,0.014236,0.020588,1
8626,2003,25,61.755491,-34.875094,75.539187,-17.814397,24.878552,28.268627,-24.603215,-4.611704,1
8627,2003,26,24.615039,0.360002,1.096691,-2.000538,25.908445,18.683187,0.002583,-0.018621,1
8628,2003,27,12.028898,0.832144,1.095739,-2.00118,22.971702,18.741171,-0.062401,-0.022929,1
8629,2003,28,97.222011,-0.438099,1.097103,-2.000358,23.279293,18.70084,0.061668,-0.000171,1
8630,2003,29,39.643743,-4.039794,2.607078,-16.281315,26.384509,29.833237,-121.367051,43.303576,1
8631,2003,30,27.723124,-127.967132,66.426894,-195.051293,23.173572,19.28078,-1.235672,-0.337189,0
8632,2003,31,3.334237,-130.759965,114.86268,-223.074356,22.850686,22.519851,-0.015336,-0.001999,0
8633,2003,32,-1.673013,2.29022,1.097248,-2.000554,27.989551,26.932194,0.063694,-0.001495,1
8634,2003,33,4.695772,-1.807766,70.795245,-15.495343,21.406519,18.47841,-0.001424,-0.004246,1
8635,2003,34,-1.537003,-0.364439,-19.885063,-3.611539,23.171799,17.900664,0.003986,0.001262,1
8636,2003,35,114.766432,-39.354389,22.636158,-105.343602,25.149882,48.98933,-6.962578,-69.600029,1
8637,2003,36,13.692432,-11.631163,132.617933,-43.511985,22.808402,18.787572,0.006186,0.001399,1
8638,2003,37,9.296529,-130.116089,65.51626,-203.181458,22.222647,19.54923,-0.153525,-0.020981,0
8639,2003,38,55.769898,-73.645281,145.559214,-67.123182,25.292603,44.811634,40.919798,-61.806002,1
8640,2003,39,63.235114,-63.81065,132.617671,-43.510823,25.618718,29.598406,-0.025722,-0.003876,1
8641,2003,40,-1.998341,0.133879,1.096912,-2.000728,25.560191,90.909167,0.004353,0.042064,1
8642,2003,41,78.249335,-102.152082,46.59861,-157.763319,24.464924,19.181086,-0.099503,-0.046165,1
8643,2003,42,65.100653,-10.282639,16.808885,-15.877898,23.15832,18.847161,-99.61332,77.800623,1
8644,2003,43,-2.118552,0.429429,1.097057,-2.000622,25.202042,28.237151,0.002206,0.029421,1
8645,2003,44,106.479337,46.128603,-31.592866,-120.338431,24.693687,26.663716,-42.684742,-97.949228,1
8646,2003,45,77.497711,-68.095436,111.98212,-34.615232,25.291333,49.732303,-0.246821,8.64209,1
8647,2003,46,31.823681,127.58048,-209.379899,-149.277192,26.081615,49.966349,-4.518671,1.116501,0
8648,2003,47,29.02905,-127.972124,83.338973,-191.734981,20.572015,18.799664,-0.171675,0.033646,0
8649,2003,48,124.237086,-42.419626,30.432948,-50.282136,27.842196,70.268753,-1.610953,-4.876878,0
8650,2003,49,0.557305,-0.585106,1.096918,-2.000567,26.384509,69.154432,-0.097637,0.103124,0
8651,2003,50,25.264861,-128.89305,193.114716,-199.455362,19.85062,19.643026,-0.206024,-0.062775,1
8652,2003,51,86.111156,-98.733268,54.198785,-132.404925,26.382888,64.992923,0.109337,0.101891,0
8653,2003,52,67.796266,-79.187846,53.477696,-150.277324,26.379985,87.198231,91.118494,192.869305,0
8654,2003,53,13.09379,-130.398459,121.723913,-210.847227,24.400274,18.871621,-0.052625,0.058746,0
8655,2003,54,12.18077,-13.717651,76.296274,-29.273802,19.8536,18.94033,29.373731,-38.932622,1
8656,2003,55,80.388699,-96.108209,149.625806,-52.130125,25.867416,85.074673,1.868307,-5.064073,1
8657,2003,56,58.845386,-115.036263,52.173966,-167.792464,23.193577,19.442136,0.186501,0.338249,0
8658,2003,57,105.745831,70.941829,-48.261592,-109.621841,26.351085,15.490832,36.420242,-107.761522,1
8659,2003,58,73.421822,94.089581,-135.075937,-53.362218,26.384509,55.094686,0.639451,-26.200366,0
8660,2003,59,96.68625,-0.819319,1.097006,-2.00047,23.594239,18.164246,0.002876,-0.000371,1
8661,2003,60,56.062016,-73.686527,145.471446,-67.540616,26.103816,27.364971,40.592451,-61.630953,1
8662,2003,61,0.546047,2.693256,1.097274,-2.000481,26.384452,46.481042,-0.090403,0.000207,1
8663,2003,62,51.86092,-120.743357,109.077613,-153.452254,26.38423,16.450481,0.005081,-0.07843,0
8664,2003,63,-0.890212,-0.589744,1.097452,-2.000671,25.797424,45.625348,0.00081,0.114809,1
8665,2003,64,104.537501,-79.499856,68.619392,-74.132183,26.417479,49.88542,1.621573,1.905596,1
8666,2003,65,24.112639,-128.422586,88.118688,-194.347459,25.298745,49.816184,19.712013,4.707199,0
8667,2003,66,128.476348,-8.917078,0.323659,-115.121238,25.650911,18.81588,-0.001831,-0.129658,1
8668,2003,67,23.649926,-22.06109,132.618555,-43.512422,23.615931,18.784873,-0.000488,-0.003241,1
8669,2003,68,77.348819,96.959167,-71.411941,-130.614679,28.007658,60.723604,-31.942177,72.347123,0
8670,2003,69,110.083156,41.410391,-30.643607,-108.318075,26.142652,27.706851,-35.326715,92.248137,1
8671,2003,70,78.013617,103.244798,-73.659171,-138.52553,26.466457,39.806052,-40.450838,28.470922,1
8672,2003,71,93.978322,2.867195,-10.899299,-116.898051,26.419897,56.069355,21.514996,205.373064,1
8673,2003,72,-0.419068,-0.631686,1.097247,-2.000567,24.383711,59.399906,0.006893,-0.12332,1
8674,2003,73,13.706022,-11.532029,132.61743,-43.511226,23.033453,18.460065,-0.001828,-0.01034,1
8675,2003,74,128.735841,-19.872332,8.830377,-84.376798,27.396678,47.156631,4.278126,48.168404,0
8676,2003,75,29.487036,127.345022,-137.743664,-174.501505,27.780839,54.253281,3.646938,-1.121959,0
8677,2003,76,15.262321,-130.293009,98.269082,-207.448391,24.200877,18.99495,0.095705,0.069305,0
8678,2003,77,0.485632,2.742109,1.097356,-2.0005,26.384397,35.798158,0.016767,0.022322,1
8679,2003,78,49.68846,21.198754,-36.489311,-25.320662,24.796695,27.293354,61.528143,87.607247,1
8680,2003,79,57.466308,116.333572,-152.060486,-115.260439,26.396126,29.064161,-10.34174,2.56612,1
8681,2003,80,7.661753,-5.406887,132.617893,-43.511815,21.717796,18.919865,0.000391,-0.000607,1
8682,2003,81,12.091544,0.823462,1.097543,-2.000952,23.101058,18.203453,-0.002594,0.012841,1
8683,2003,82,103.248863,27.834504,-22.308681,-126.269669,26.228605,78.991003,-60.761527,117.13663,1
8684,2003,83,53.744511,-96.688881,187.056342,-95.125099,25.591529,49.884253,-20.513235,-33.151333,1
8685,2003,84,31.033266,-40.761321,172.999541,-65.982232,24.407663,18.503485,0.017378,0.064548,1
8686,2003,85,8.151345,-7.614638,188.411955,-79.940494,22.957014,18.556742,-0.003744,-0.005875,1
8687,2003,86,130.846322,-6.30053,0.819247,-97.441324,24.643537,18.952605,0.425735,-0.041434,1
8688,2003,87,12.09655,0.786356,1.095906,-2.001163,22.605794,18.864205,-0.013464,-0.024898,1
8689,2003,88,-0.643324,-0.706224,1.097244,-2.000632,24.843641,85.642792,0.005674,-0.203519,1
8690,2003,89,71.330981,-107.96381,143.177863,-90.611303,25.940862,81.489642,-25.143849,-34.489984,1
8691,2003,90,131.795559,-4.142482,1.090578,-61.407155,25.55708,18.726899,0.009811,-0.02262,0
8692,2003,91,-1.015055,3.038443,1.097075,-2.000417,25.36386,90.555221,0.075831,-0.277421,1
8693,2003,92,48.560054,-0.706499,1.097247,-2.000582,23.69587,34.475184,0.032895,0.026787,1
8694,2003,93,4.173021,1.493932,1.096274,-2.000498,22.163529,18.272344,0.001945,0.056383,1
8695,2003,94,87.883758,-49.081524,72.753308,-16.316433,26.069316,28.347526,-0.371283,3.783194,1
8696,2003,95,88.05366,-95.675949,53.372888,-138.626064,23.253182,19.033913,0.074707,0.009071,1
8697,2003,96,91.442414,-48.22554,70.795266,-15.495903,23.426592,66.814098,-0.060775,-0.046223,1
8698,2003,97,-0.513889,3.372167,1.097309,-2.000449,24.201912,85.190676,0.017567,-0.00256,1
8699,2003,98,35.293656,49.11307,-153.840358,-52.187463,23.81509,23.70613,-54.766997,-47.25227,1
8700,2003,99,34.689672,-104.804251,269.516324,-146.80546,23.652338,34.491402,-19.001793,66.422356,1
8701,2003,100,75.388245,70.280969,-101.939714,-41.012093,26.384504,68.85245,-16.836597,-50.682114,1
8702,2003,101,32.90552,-127.312459,100.701043,-190.483767,22.384584,18.904232,-0.404289,-0.048676,1
8703,2003,102,122.154558,-48.17725,31.189201,-74.712132,24.873341,38.446677,0.112016,0.159283,1
8704,2003,103,88.621053,-95.041014,53.279921,-139.127361,23.325482,18.293899,0.198158,0.552658,1
8705,2003,104,-0.856124,-0.640895,1.097096,-2.000623,25.822045,80.479058,-0.037314,-0.124927,1
8706,2003,105,33.224491,4.11207,-1.660146,-13.117278,25.670577,39.752051,-101.830058,-69.646753,1
8707,2003,106,78.764011,-38.859826,64.153742,-13.556725,22.511467,18.901394,0.036339,0.035198,1
8708,2003,107,41.280922,75.101022,-181.784368,-66.579025,27.563488,54.877821,-4.609447,-3.291551,0
8709,2003,108,20.975079,-2.86506,14.273332,-9.976587,26.748482,40.901353,-33.710911,18.426972,1
8710,2003,109,-2.177282,0.595323,1.097126,-2.000466,26.340054,24.451427,0.109336,0.040437,1
8711,2003,110,24.694549,-12.958711,70.795466,-15.495317,26.163397,19.219617,0.01713,0.060549,1
8712,2003,111,-2.205123,0.242969,1.097226,-2.00076,25.202586,91.004316,0.015941,0.039042,1
8713,2003,112,50.487565,-61.025516,150.34026,-52.047035,23.113614,18.532676,0.013348,-0.002563,1
8714,2003,113,0.112583,-0.797752,1.096949,-2.00059,24.698406,30.320665,0.027529,-0.040017,1
8715,2003,114,101.259421,-23.737829,30.673896,-6.867312,26.194583,26.992598,-10.64449,-63.430531,1
8716,2003,115,55.765533,-77.434186,172.999572,-65.981027,21.789719,18.507632,-0.018307,-0.009613,1
8717,2003,116,1.609408,0.81406,1.199962,-2.035209,23.796797,54.04316,-4.957718,1.316716,1
8718,2003,117,23.643209,-22.05524,132.618424,-43.512364,23.288685,19.041828,-0.004057,-0.012259,1
8719,2003,118,4.175998,1.455226,1.097845,-2.00058,22.008872,18.433379,0.027964,-0.02571,1
8720,2003,119,8.156929,-7.611935,188.412425,-79.940311,22.977479,18.425608,0.001836,-0.002338,1
8721,2003,120,31.069775,-40.804584,172.999042,-65.982122,23.951832,18.219983,0.003471,0.00209,1
8722,2003,121,87.915521,-95.792353,53.378577,-138.534292,22.823673,18.621048,0.491638,0.3946,1
8723,2003,122,48.98024,13.648965,-34.26375,-4.250874,22.445818,18.779833,-0.002136,0.004802,1
8724,2003,123,88.892247,-94.608525,53.183641,-139.907343,21.428559,19.056523,0.062309,0.346817,1
8725,2003,124,13.28444,-130.381941,121.828979,-210.903432,25.119286,18.961805,-0.030599,-0.018539,0
8726,2003,125,96.61522,-0.849674,1.097214,-2.000541,23.554265,19.033623,0.036346,-0.012633,1
8727,2003,126,84.992834,-99.504848,53.87437,-136.233484,27.231908,16.966799,-0.246384,-0.069916,0
8728,2003,127,130.803648,-6.305132,0.80684,-97.451067,24.68759,18.467433,-0.059235,-0.07746,1
8729,2003,128,3.985973,-0.507724,15.774024,-2.981918,19.300913,18.395765,0.005931,-0.02136,1
8730,2003,129,72.366973,-41.833156,21.646279,-83.690926,23.886236,43.507687,-123.096176,18.323593,1
8731,2003,130,121.949434,-47.707672,29.347385,-82.325881,26.405873,49.874249,4.52859,10.597927,1
8732,2003,131,28.590631,-128.000999,89.139965,-191.707192,23.436511,18.976954,-0.142975,0.016197,0
8733,2003,132,109.97454,48.73335,-53.5313,-50.374747,26.348722,15.490832,116.494604,-87.355496,1
8734,2003,133,13.671895,-11.63008,132.617474,-43.511046,23.029481,18.304942,0.000252,0.008037,1
8735,2003,134,86.958367,-96.683713,53.461247,-138.19564,24.488035,18.861961,0.084473,0.12001,1
8736,2003,135,69.639446,-1.690013,6.069993,-7.367633,25.599886,40.176381,29.021195,23.539697,1
8737,2003,136,92.060234,84.2584,-102.613662,-54.270133,27.419497,39.526034,64.124926,-91.631947,1
8738,2003,137,100.717174,-53.225244,68.476591,-15.144593,25.805973,18.420842,-20.308513,-15.296465,1
8739,2003,138,29.423518,-71.03279,253.597315,-131.78152,22.310034,18.647591,0.037861,-0.028259,1
8740,2003,139,73.453008,-0.2803,1.096901,-2.000175,23.813877,18.479307,0.006897,0.003971,1
8741,2003,140,123.896245,38.496808,-25.259844,-110.666799,24.623817,50.072107,12.33919,-44.714341,1
8742,2003,141,48.026904,-13.657447,36.935971,-6.371608,24.041769,49.908095,0.00035,-0.027569,1
8743,2003,142,131.315712,-5.215018,1.046404,-84.738026,22.178184,19.162529,0.093262,-0.06954,1
8744,2003,143,30.402591,-69.588188,242.422802,-122.972001,25.255001,30.132739,-0.0265,-0.069942,1
8745,2003,144,13.66995,-11.624145,132.618209,-43.512112,22.764384,18.261738,0.001344,0.00046,1
8746,2003,145,8.098215,-7.539342,188.412075,-79.940246,23.290662,18.407776,0.00594,-0.014436,1
8747,2003,146,31.216086,-40.630322,172.999517,-65.980366,24.818535,18.907391,-0.014465,-0.035522,1
8748,2003,147,104.384343,66.135494,-49.679828,-98.951339,26.247313,52.678373,-23.840098,46.156548,0
8749,2003,148,87.456867,-68.633576,102.574314,-28.705843,24.700006,30.091402,0.006651,0.026212,1
8750,2003,149,-2.037901,0.176149,1.097185,-2.000674,25.451094,91.026346,0.068606,0.036991,1
8751,2003,150,61.090893,-108.21964,99.505572,-140.510991,24.112645,68.076085,-41.734457,-42.87448,1
8752,2003,151,124.811322,13.777439,-13.679735,-3.490719,26.383641,85.708613,13.6687,-59.912186,0
8753,2003,152,19.250015,-4.330197,29.995467,-4.823471,23.869556,18.716837,0.000116,-0.009911,1
8754,2003,153,83.117948,-85.317075,132.61744,-43.512305,23.351522,18.419694,0.014992,0.023148,1
8755,2003,154,131.77456,-2.99717,1.172377,-46.372214,23.293871,18.628716,-0.001266,-0.011951,1
8756,2003,155,-0.062668,-130.721182,116.542956,-231.430045,20.876315,18.805905,-0.068807,0.023865,0
8757,2003,156,46.784685,121.307512,-148.831243,-135.224439,24.895722,89.226363,-27.460921,6.092724,0
8758,2003,157,79.243599,9.936376,-12.879395,-9.41741,26.282057,34.40714,-40.873517,-36.722513,1
8759,2003,158,66.439456,102.46739,-150.064589,-83.22893,23.186241,57.065298,34.192858,-19.519401,1
8760,2003,159,69.25875,-111.801586,113.14196,-124.370094,23.216193,18.833184,-0.110977,-0.001869,1
8761,2003,160,31.024879,-40.778662,172.999545,-65.98126,24.569824,18.576597,-0.009104,-0.019989,1
8762,2003,161,1.238277,0.68162,1.097148,-2.000378,27.928841,49.693505,-0.053717,-0.01432,1
8763,2003,162,-0.560793,3.280214,1.097192,-2.000508,26.293988,29.737532,-0.042873,-0.064735,1
8764,2003,163,67.308412,113.653043,-149.376427,-91.739589,26.142458,18.340875,-0.184235,0.132439,1
8765,2003,164,131.7631,-3.138573,1.167494,-44.153478,24.414682,23.14937,0.046021,-0.039976,1
8766,2003,165,25.977643,-128.441229,77.745882,-193.108416,25.306411,19.005797,-0.235458,-0.029099,0
8767,2003,166,81.23956,-102.344055,151.129913,-60.274231,25.720266,49.709058,15.982533,5.861277,1
8768,2003,167,-0.977921,2.455117,1.097167,-2.000499,26.134694,27.234846,-0.037639,-0.053236,1
8769,2003,168,77.517198,-104.527841,126.03428,-90.616878,26.383172,29.124602,0.685281,0.372035,1
8770,2003,169,79.277628,-38.406393,64.15324,-13.558901,21.547951,18.770853,0.012566,0.012791,1
8771,2003,170,4.184549,1.458136,1.097368,-2.000657,22.345879,18.665134,-0.021172,-0.060207,1
8772,2003,171,58.563888,-115.236679,52.217962,-167.812564,23.95076,19.51531,0.265537,-0.599876,0
8773,2003,172,28.60109,-42.954998,177.389417,-71.878008,26.356293,24.088227,-10.66403,41.038088,1
8774,2003,173,87.593321,-95.955451,53.338372,-138.663031,23.369714,19.425503,-0.520424,-0.439789,1
8775,2003,174,42.463389,119.684718,-201.213145,-126.465568,25.69664,27.662056,-9.720152,1.890022,1
8776,2003,175,90.179293,-93.342417,53.058543,-141.089198,19.881895,19.242658,0.430466,0.030174,1
8777,2003,176,40.260653,-124.210825,77.719562,-188.286593,21.248386,19.053641,-0.483753,-0.232018,1
8778,2003,177,1.130269,0.144819,0.000291,8e-05,25.154912,18.381007,0.082175,0.036775,1
8779,2003,178,56.747201,-117.345013,71.00857,-157.576018,27.89889,70.368609,12.064652,5.746803,0
8780,2003,179,110.98746,8.177022,-7.646388,-105.876219,25.072674,24.602114,17.923288,-98.631693,1
8781,2003,180,2.133455,-131.058961,222.572726,-245.537594,26.115011,19.134274,0.511645,0.091553,0
8782,2003,181,118.325609,-0.851171,1.097195,-2.000758,26.019901,18.377202,-0.107841,-0.005001,1
8783,2003,182,16.182675,-129.961566,96.429226,-203.17294,24.681734,19.02,0.245394,0.083374,0
8784,2003,183,29.485891,-71.143214,253.597623,-131.782392,22.083498,18.848195,0.00038,-0.052948,1
8785,2003,184,73.51691,-0.380816,1.096999,-2.000377,23.450507,18.507804,-0.046295,0.018082,1
8786,2003,185,-0.601633,2.296298,1.44958,-2.099059,26.275639,41.531777,-5.971451,2.955669,1
8787,2003,186,75.226357,98.015347,-122.272909,-77.559335,26.273214,72.571939,59.755909,6.255271,1
8788,2003,187,4.189172,1.454997,1.097433,-2.000579,22.01141,18.417941,-0.032418,0.061648,1
8789,2003,188,-0.999761,3.04274,1.09727,-2.000426,25.29941,90.548152,0.073268,-0.175083,1
8790,2003,189,112.766725,57.623977,-37.166362,-121.480519,26.384456,26.141258,24.186913,-45.619034,1
8791,2003,190,57.943261,-115.76091,52.321251,-167.786563,24.247258,19.402361,0.148964,-0.154709,0
8792,2003,191,86.381638,-97.772541,53.663526,-137.121587,26.77631,19.866334,-0.433449,-0.415932,0
8793,2003,192,1.277023,0.794355,1.096987,-2.000273,27.928255,60.105364,-0.017352,-0.027993,0
8794,2003,193,36.956724,-0.057651,1.096651,-2.000597,24.403131,18.375214,0.014362,-0.008213,1
8795,2003,194,5.241084,-130.5789,113.654994,-219.287084,22.818701,19.028762,0.106656,0.013046,0
8796,2003,195,2.237562,-0.985944,2.358018,-2.128045,24.792692,61.221979,61.182774,-14.705999,1
8797,2003,196,0.545131,2.626138,1.097359,-2.000467,26.384281,46.551616,-0.052438,0.005468,1
8798,2003,197,31.045874,-40.827548,172.999419,-65.97901,24.183503,18.986966,0.00812,0.027931,1
8799,2003,198,66.324288,109.589255,-110.50234,-126.544158,25.949804,28.642267,19.87638,-13.464789,1
8800,2003,199,48.928631,13.668468,-34.263887,-4.24989,22.589218,17.814533,0.003254,-0.001554,1
8801,2004,0,0.540017,2.689321,1.097118,-2.000692,26.384396,46.499854,0.035699,0.002741,1
8802,2004,1,4.144222,1.469156,1.097527,-2.000816,22.533091,18.331226,0.073405,-0.006619,1
8803,2004,2,89.500206,71.768528,-98.166679,-34.230685,26.500604,29.175557,-16.15367,-22.068321,1
8804,2004,3,68.410991,113.082518,-149.341054,-91.874361,25.894328,18.587517,-0.629608,0.297974,1
8805,2004,4,90.860301,-92.535615,52.92798,-141.908939,19.851093,18.994688,-0.254448,-0.011192,1
8806,2004,5,24.615325,0.36506,1.096732,-2.000444,25.823519,18.634087,-0.027863,0.053826,1
8807,2004,6,30.084831,-3.904608,15.774137,-2.979937,19.85062,18.358825,0.006493,0.033901,1
8808,2004,7,-0.625678,-0.709062,1.096755,-2.000613,24.846135,85.605976,0.091144,-0.11408,1
8809,2004,8,29.867354,-127.666021,77.838792,-191.439336,23.55232,19.018543,0.147606,-0.101257,0
8810,2004,9,30.647709,33.837177,-33.839353,-37.309652,23.875955,49.184809,80.747602,100.126608,1
8811,2004,10,53.134572,-35.608884,90.022009,-23.015152,23.984337,18.519186,0.005928,-0.008236,1
8812,2004,11,127.793345,-8.12598,0.053017,-123.997639,23.453232,18.170457,0.054436,0.038619,1
8813,2004,12,4.171023,1.453242,1.096869,-2.000494,21.995638,18.601985,0.033771,-0.024366,1
8814,2004,13,-0.440758,-0.719781,1.097175,-2.000544,25.186617,79.440535,0.026041,0.003568,1
8815,2004,14,30.773612,127.638629,-168.049214,-160.461417,29.074823,56.134347,6.707562,-1.628684,0
8816,2004,15,116.908119,3.315682,-6.325665,-109.769061,25.683367,50.071256,-29.042833,69.496234,1
8817,2004,16,41.108284,-121.729809,76.565857,-185.045346,25.061959,37.269071,-3.978525,-0.797326,1
8818,2004,17,130.136799,7.950462,-7.994199,-97.488527,23.550837,49.767671,0.151867,-14.531795,1
8819,2004,18,3.853226,-130.735039,114.408839,-222.395092,22.681344,18.759646,-0.416648,-0.027969,0
8820,2004,19,84.770351,95.16807,-65.079315,-132.796167,27.84577,60.577421,-30.823809,43.457668,0
8821,2004,20,13.685333,-11.600514,132.617414,-43.51204,22.819298,18.461479,-0.001332,0.001278,1
8822,2004,21,45.017586,-122.229873,141.169237,-151.236066,26.387231,80.598595,-47.701865,-10.986068,0
8823,2004,22,58.651332,-75.591377,161.74598,-58.91557,24.507435,41.474796,-0.041475,-0.102611,1
8824,2004,23,4.180241,1.466189,1.096696,-2.000325,22.273347,18.402825,0.036088,0.016765,1
8825,2004,24,24.613496,0.337976,1.097009,-2.000832,25.633922,18.355394,0.023184,-0.010595,1
8826,2004,25,30.93605,-27.100174,120.30332,-39.03965,20.498963,18.551805,-0.006966,-0.010101,1
8827,2004,26,60.736728,115.402871,-121.027016,-130.843982,24.724877,32.189729,-23.194286,8.610412,1
8828,2004,27,27.332005,-128.19608,77.740115,-193.103567,23.611746,18.923316,-0.667177,-0.122116,0
8829,2004,28,111.311725,-60.467463,70.604941,-15.401348,25.120321,86.08341,-0.017705,-0.220143,1
8830,2004,29,0.732727,2.535188,1.097208,-2.000582,24.419134,80.693468,0.119888,0.021468,1
8831,2004,30,93.828826,89.910705,-91.215114,-68.883668,27.572283,49.70507,-36.8883,36.176822,1
8832,2004,31,59.78522,-112.419668,87.662723,-153.494109,25.663733,39.646952,-65.700249,-49.305533,1
8833,2004,32,43.402453,-43.070731,132.617729,-43.512449,23.384854,18.962788,-0.005753,-0.014687,1
8834,2004,33,12.024768,0.861219,1.096167,-2.000951,22.669491,18.897916,0.015498,0.038944,1
8835,2004,34,31.460482,-91.960402,272.477064,-145.206653,25.64485,18.196014,2.008003,0.289015,1
8836,2004,35,104.456417,-78.095114,44.902372,-112.681863,25.162348,49.841372,19.340385,24.034672,1
8837,2004,36,23.580034,0.100423,1.096909,-2.000506,24.296816,90.966022,-0.050534,0.008272,1
8838,2004,37,16.248041,-129.930671,96.388053,-203.058429,24.538375,18.849477,0.067169,0.067444,0
8839,2004,38,49.96091,-0.333227,1.097287,-2.000444,23.191607,18.673559,-0.016205,-0.001652,1
8840,2004,39,8.146693,-7.613665,188.41235,-79.940389,23.074713,18.553842,-0.003495,-0.000525,1
8841,2004,40,4.169198,1.496521,1.097106,-2.000565,23.107633,18.357962,-0.009041,0.015268,1
8842,2004,41,77.078108,97.911121,-104.8588,-87.51957,24.903829,28.298037,46.679723,-27.536585,1
8843,2004,42,92.863726,-85.224391,90.496497,-66.065032,26.003084,90.811917,-10.971303,48.090412,1
8844,2004,43,5.886322,-130.458828,113.370609,-218.105059,23.225653,18.91873,0.320537,0.06044,0
8845,2004,44,27.803226,89.315623,-249.601219,-118.423583,26.302927,15.49056,15.198696,35.360177,1
8846,2004,45,111.017213,-50.177122,50.545721,-40.347457,23.546608,26.839436,-19.580521,81.00416,1
8847,2004,46,-0.366375,-0.733627,1.097334,-2.000626,24.397622,59.668592,0.035894,-0.066559,1
8848,2004,47,0.757834,-0.317215,1.097115,-2.000483,26.389036,28.133757,0.029698,0.00602,1
8849,2004,48,4.1642,1.486061,1.097969,-2.000627,22.090104,18.179288,-0.040558,0.023623,1
8850,2004,49,80.77373,-89.876223,77.184916,-121.688227,24.027073,68.11234,47.014712,67.255629,1
8851,2004,50,70.328035,-36.595771,70.795479,-15.495233,22.757953,35.076138,-0.042216,-0.113966,1
8852,2004,51,131.809504,-3.002459,1.170064,-44.492735,23.288064,23.152067,-0.043518,0.02815,1
8853,2004,52,51.275732,-59.189546,146.703527,-50.73026,24.573535,18.56624,0.017895,0.046623,1
8854,2004,53,13.672191,-11.628773,132.617655,-43.511382,23.022218,19.013205,0.001371,-0.001262,1
8855,2004,54,0.525801,-0.592516,1.097159,-2.00047,23.789431,49.87422,-0.019019,-0.030398,1
8856,2004,55,48.878537,42.694593,-105.461367,-29.105375,26.333224,92.92298,25.212045,-4.35289,1
