sample_id,motor_efficiency,drivetrain_efficiency,Date,DateTime,Latitude,Longitude,Total Resistive Force,mechanical_power_w,Powertrain_efficiency_gear_SG,efficiency_limit,class_label
10900,0.520117,0.484333,5/4/2022,2022-05-04 17:52:31,-34.0588,18.82961,574.274947,22570.325745,0.4699,0.73654,low_efficiency
10901,0.609965,0.567999,5/4/2022,2022-05-04 17:52:33,-34.05914,18.82955,2740.185349,31073.928081,0.551073,0.73654,low_efficiency
10902,1.0,0.9312,5/4/2022,2022-05-04 17:52:33,-34.08442,18.85141,-971.679702,1038.879084,0.90345,0.73654,acceptable_efficiency
10903,0.603091,0.561598,5/4/2022,2022-05-04 17:52:34,-34.05932,18.8295,2263.501096,31148.768448,0.544862,0.73654,low_efficiency
10904,0.490115,0.456395,5/4/2022,2022-05-04 17:52:36,-34.05967,18.82942,981.55354,19759.030547,0.442794,0.73654,low_efficiency
10905,0.33132,0.308525,5/4/2022,2022-05-04 17:52:41,-34.08443,18.85141,218.402149,73.256908,0.299331,0.73654,low_efficiency
10906,0.035027,0.032617,5/4/2022,2022-05-04 17:52:42,-34.08443,18.85142,394.278935,6.720921,0.031645,0.73654,low_efficiency
10907,0.445829,0.415156,5/4/2022,2022-05-04 17:52:42,-34.06068,18.82915,2234.621397,13395.304357,0.402784,0.73654,low_efficiency
10908,0.382481,0.356167,5/4/2022,2022-05-04 17:52:43,-34.06084,18.82909,1708.507399,10754.412704,0.345553,0.73654,low_efficiency
10909,1.0,0.9312,5/4/2022,2022-05-04 17:52:45,-34.08444,18.85146,-240.410053,220.636841,0.90345,0.73654,acceptable_efficiency
10910,0.683467,0.636444,5/4/2022,2022-05-04 17:52:46,-34.08443,18.85147,1731.896945,594.114152,0.617478,0.73654,low_efficiency
10911,0.781792,0.728005,5/4/2022,2022-05-04 17:52:47,-34.08443,18.85149,166.792416,1415.100372,0.70631,0.73654,acceptable_efficiency
10912,1.0,0.9312,5/4/2022,2022-05-04 17:52:47,-33.93245,18.85806,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10913,0.436788,0.406737,5/4/2022,2022-05-04 17:52:48,-34.06162,18.82873,1347.715822,11740.763914,0.394616,0.73654,low_efficiency
10914,0.384468,0.358017,5/4/2022,2022-05-04 17:52:49,-34.06177,18.82866,1914.324289,9452.287973,0.347348,0.73654,low_efficiency
10915,1.0,0.9312,5/4/2022,2022-05-04 17:52:49,-33.93246,18.85806,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10916,0.877508,0.817135,5/4/2022,2022-05-04 17:52:50,-34.08435,18.85147,1222.44655,4547.223005,0.792785,0.73654,acceptable_efficiency
10917,0.892132,0.830753,5/4/2022,2022-05-04 17:52:53,-34.08424,18.85139,1069.78163,8466.361,0.805997,0.73654,acceptable_efficiency
10918,0.596802,0.555742,5/4/2022,2022-05-04 17:52:54,-34.06254,18.82833,2482.959972,22730.402396,0.539181,0.73654,low_efficiency
10919,0.905797,0.843478,5/4/2022,2022-05-04 17:52:56,-33.9199,18.84768,3719.517276,7374.711474,0.818342,0.73654,acceptable_efficiency
10920,0.756736,0.704673,5/4/2022,2022-05-04 17:52:56,-34.08406,18.85125,913.779011,3873.484337,0.683674,0.73654,acceptable_efficiency
10921,0.701867,0.653579,5/4/2022,2022-05-04 17:52:57,-34.06303,18.82811,3604.456898,45090.498227,0.634102,0.73654,low_efficiency
10922,0.810597,0.754828,5/4/2022,2022-05-04 17:52:57,-33.93246,18.85799,338.642464,3548.400595,0.732334,0.73654,acceptable_efficiency
10923,0.677404,0.630799,5/4/2022,2022-05-04 17:52:58,-34.06319,18.82803,2909.21995,42278.149563,0.612001,0.73654,low_efficiency
10924,1.0,0.9312,5/4/2022,2022-05-04 17:52:58,-33.91994,18.84757,725.215422,530.081073,0.90345,0.73654,acceptable_efficiency
10925,0.559206,0.520732,5/4/2022,2022-05-04 17:53:01,-34.06368,18.82782,2270.165363,26157.311283,0.505215,0.73654,low_efficiency
10926,1.0,0.9312,5/4/2022,2022-05-04 17:53:01,-33.93255,18.85782,-280.005562,888.979407,0.90345,0.73654,acceptable_efficiency
10927,0.387666,0.360995,5/4/2022,2022-05-04 17:53:05,-34.06435,18.82751,934.67345,15335.980834,0.350237,0.73654,low_efficiency
10928,1.0,0.9312,5/4/2022,2022-05-04 17:53:05,-33.9327,18.85787,-624.796197,2778.263878,0.90345,0.73654,acceptable_efficiency
10929,1.0,0.9312,5/4/2022,2022-05-04 17:53:06,-34.08329,18.85076,-2157.039868,18917.003278,0.90345,0.73654,acceptable_efficiency
10930,1.0,0.9312,5/4/2022,2022-05-04 17:53:08,-33.93276,18.85803,-2474.648762,12877.332856,0.90345,0.73654,acceptable_efficiency
10931,1.0,0.9312,5/4/2022,2022-05-04 17:53:09,-34.06505,18.82721,-896.179211,15019.478382,0.90345,0.73654,acceptable_efficiency
10932,1.0,0.9312,5/4/2022,2022-05-04 17:53:10,-34.08299,18.8505,-695.132704,5497.138592,0.90345,0.73654,acceptable_efficiency
10933,1.0,0.9312,5/4/2022,2022-05-04 17:53:11,-33.91966,18.84684,-1173.410621,819.974707,0.90345,0.73654,acceptable_efficiency
10934,0.04808,0.044772,5/4/2022,2022-05-04 17:53:14,-34.06585,18.82687,114.573467,874.364136,0.043438,0.73654,low_efficiency
10935,1.0,0.9312,5/4/2022,2022-05-04 17:53:14,-33.91966,18.84686,-3278.054843,2305.963054,0.90345,0.73654,acceptable_efficiency
10936,0.522337,0.4864,5/4/2022,2022-05-04 17:53:17,-34.08253,18.85011,133.144548,1558.223182,0.471905,0.73654,low_efficiency
10937,0.580885,0.54092,5/4/2022,2022-05-04 17:53:19,-34.08239,18.84999,1344.324296,2081.307541,0.524801,0.73654,low_efficiency
10938,1.0,0.9312,5/4/2022,2022-05-04 17:53:19,-34.06665,18.82654,435.727099,1139.527024,0.90345,0.73654,acceptable_efficiency
10939,1.0,0.9312,5/4/2022,2022-05-04 17:53:26,-34.0818,18.84948,-1164.860917,11488.256255,0.90345,0.73654,acceptable_efficiency
10940,1.0,0.9312,5/4/2022,2022-05-04 17:53:27,-34.08171,18.84941,-1083.201897,10783.832068,0.90345,0.73654,acceptable_efficiency
10941,1.0,0.9312,5/4/2022,2022-05-04 17:53:35,-34.08097,18.84877,-2366.71263,24157.227439,0.90345,0.73654,acceptable_efficiency
10942,1.0,0.9312,5/4/2022,2022-05-04 17:53:35,-34.06874,18.8257,10.588633,13029.962261,0.90345,0.73654,acceptable_efficiency
10943,1.0,0.9312,5/4/2022,2022-05-04 17:53:37,-34.06892,18.82563,-4274.657489,38304.755536,0.90345,0.73654,acceptable_efficiency
10944,1.0,0.9312,5/4/2022,2022-05-04 17:53:38,-34.08068,18.84853,-3646.632411,36924.176167,0.90345,0.73654,acceptable_efficiency
10945,0.900623,0.83866,5/4/2022,2022-05-04 17:53:39,-33.91966,18.8468,3231.778039,7632.179476,0.813668,0.73654,acceptable_efficiency
10946,1.0,0.9312,5/4/2022,2022-05-04 17:53:39,-34.08059,18.84847,-2363.350538,23632.965287,0.90345,0.73654,acceptable_efficiency
10947,1.0,0.9312,5/4/2022,2022-05-04 17:53:43,-33.91968,18.84658,-4692.026838,27006.134081,0.90345,0.73654,acceptable_efficiency
10948,1.0,0.9312,5/4/2022,2022-05-04 17:53:44,-34.08014,18.84823,-3353.607605,28762.406274,0.90345,0.73654,acceptable_efficiency
10949,1.0,0.9312,5/4/2022,2022-05-04 17:53:44,-33.91972,18.84656,-2289.774683,10736.573727,0.90345,0.73654,acceptable_efficiency
10950,1.0,0.9312,5/4/2022,2022-05-04 17:53:46,-34.06928,18.82547,-4203.183791,3984.758231,0.90345,0.73654,acceptable_efficiency
10951,1.0,0.9312,5/4/2022,2022-05-04 17:53:48,-33.91998,18.8464,-3949.499574,31076.414326,0.90345,0.73654,acceptable_efficiency
10952,1.0,0.9312,5/4/2022,2022-05-04 17:53:54,-33.92021,18.84625,-1080.122601,3416.66194,0.90345,0.73654,acceptable_efficiency
10953,1.0,0.9312,5/4/2022,2022-05-04 17:53:54,-34.06927,18.82546,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10954,1.0,0.9312,5/4/2022,2022-05-04 17:53:55,-33.92023,18.84622,-1977.406365,7378.83206,0.90345,0.73654,acceptable_efficiency
10955,1.0,0.9312,5/4/2022,2022-05-04 17:53:59,-34.07948,18.84787,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10956,1.0,0.9312,5/4/2022,2022-05-04 17:54:04,-34.06927,18.82547,-1084.844809,303.234107,0.90345,0.73654,acceptable_efficiency
10957,1.0,0.9312,5/4/2022,2022-05-04 17:54:07,-33.92094,18.84575,-10995.519314,56551.483393,0.90345,0.73654,acceptable_efficiency
10958,1.0,0.9312,5/4/2022,2022-05-04 17:54:07,-34.06927,18.82548,-1331.467247,465.212026,0.90345,0.73654,acceptable_efficiency
10959,0.359562,0.334824,5/4/2022,2022-05-04 17:54:08,-34.06927,18.82548,422.656587,67.930673,0.324846,0.73654,low_efficiency
10960,0.654022,0.609025,5/4/2022,2022-05-04 17:54:10,-34.06927,18.82547,1336.821593,345.64129,0.590876,0.73654,low_efficiency
10961,1.0,0.9312,5/4/2022,2022-05-04 17:54:11,-34.07948,18.84787,4059.570181,0.0,0.90345,0.73654,acceptable_efficiency
10962,0.858506,0.799441,5/4/2022,2022-05-04 17:54:12,-34.07947,18.84786,3651.462752,2919.594266,0.775618,0.73654,acceptable_efficiency
10963,0.885104,0.824209,5/4/2022,2022-05-04 17:54:13,-34.07945,18.84785,1564.276763,4558.861466,0.799647,0.73654,acceptable_efficiency
10964,0.884949,0.824064,5/4/2022,2022-05-04 17:54:15,-34.06939,18.82548,2204.243338,5735.325444,0.799507,0.73654,acceptable_efficiency
10965,0.590902,0.550248,5/4/2022,2022-05-04 17:54:16,-34.07933,18.84779,223.871023,1146.445109,0.53385,0.73654,low_efficiency
10966,1.0,0.9312,5/4/2022,2022-05-04 17:54:17,-34.07928,18.84776,-829.518795,3750.429039,0.90345,0.73654,acceptable_efficiency
10967,1.0,0.9312,5/4/2022,2022-05-04 17:54:20,-34.0791,18.84767,-194.148263,1129.679195,0.90345,0.73654,acceptable_efficiency
10968,1.0,0.9312,5/4/2022,2022-05-04 17:54:20,-33.92119,18.84525,-2860.174754,5996.036458,0.90345,0.73654,acceptable_efficiency
10969,0.771256,0.718193,5/4/2022,2022-05-04 17:54:21,-34.06957,18.8259,4.277724,4293.176107,0.696791,0.73654,acceptable_efficiency
10970,0.3002,0.279546,5/4/2022,2022-05-04 17:54:25,-34.07872,18.84751,713.829979,599.344471,0.271216,0.73654,low_efficiency
10971,1.0,0.9312,5/4/2022,2022-05-04 17:54:27,-34.06984,18.82652,-1795.371438,13737.853234,0.90345,0.73654,acceptable_efficiency
10972,1.0,0.9312,5/4/2022,2022-05-04 17:54:30,-34.06993,18.82678,-2435.567666,16463.675384,0.90345,0.73654,acceptable_efficiency
10973,1.0,0.9312,5/4/2022,2022-05-04 17:54:31,-33.92122,18.8448,-5167.324903,28839.104421,0.90345,0.73654,acceptable_efficiency
10974,0.737902,0.687134,5/4/2022,2022-05-04 17:54:34,-34.07792,18.84679,4138.47923,10577.955404,0.666657,0.73654,acceptable_efficiency
10975,1.0,0.9312,5/4/2022,2022-05-04 17:54:40,-34.07734,18.84606,-2348.994538,29212.660689,0.90345,0.73654,acceptable_efficiency
10976,1.0,0.9312,5/4/2022,2022-05-04 17:54:42,-33.92114,18.84461,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10977,1.0,0.9312,5/4/2022,2022-05-04 17:54:46,-33.92114,18.84461,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10978,1.0,0.9312,5/4/2022,2022-05-04 17:54:49,-34.07652,18.84509,-7491.375408,83514.799301,0.90345,0.73654,acceptable_efficiency
10979,1.0,0.9312,5/4/2022,2022-05-04 17:54:50,-34.07645,18.84501,-4748.834244,49168.613608,0.90345,0.73654,acceptable_efficiency
10980,0.840746,0.782903,5/4/2022,2022-05-04 17:54:52,-34.07008,18.82732,2212.27179,4599.436279,0.759572,0.73654,acceptable_efficiency
10981,0.750927,0.699263,5/4/2022,2022-05-04 17:54:54,-34.07013,18.82748,2035.843057,3442.547054,0.678425,0.73654,acceptable_efficiency
10982,1.0,0.9312,5/4/2022,2022-05-04 17:54:54,-33.92114,18.84461,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10983,0.896543,0.834861,5/4/2022,2022-05-04 17:54:56,-33.92113,18.8446,6536.89888,6417.155064,0.809982,0.73654,acceptable_efficiency
10984,0.429563,0.400009,5/4/2022,2022-05-04 17:54:59,-34.07031,18.82791,1669.509474,1011.353189,0.388089,0.73654,low_efficiency
10985,0.840796,0.782949,5/4/2022,2022-05-04 17:55:01,-34.07601,18.8442,2632.021568,6089.380141,0.759618,0.73654,acceptable_efficiency
10986,0.849679,0.791221,5/4/2022,2022-05-04 17:55:02,-34.07599,18.84412,914.378685,7397.240814,0.767643,0.73654,acceptable_efficiency
10987,0.7772,0.723728,5/4/2022,2022-05-04 17:55:03,-34.07046,18.82833,563.52312,6107.768572,0.702161,0.73654,acceptable_efficiency
10988,0.898407,0.836597,5/4/2022,2022-05-04 17:55:08,-33.9209,18.84399,3946.287127,6701.268076,0.811666,0.73654,acceptable_efficiency
10989,0.134933,0.12565,5/4/2022,2022-05-04 17:55:09,-33.92088,18.84393,1857.152177,138.10831,0.121905,0.73654,low_efficiency
10990,0.679144,0.632419,5/4/2022,2022-05-04 17:55:11,-34.07566,18.84306,1491.998868,5774.841483,0.613573,0.73654,low_efficiency
10991,1.0,0.9312,5/4/2022,2022-05-04 17:55:14,-34.07104,18.82981,-2462.585925,31244.8148,0.90345,0.73654,acceptable_efficiency
10992,1.0,0.9312,5/4/2022,2022-05-04 17:55:18,-33.92079,18.84376,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10993,1.0,0.9312,5/4/2022,2022-05-04 17:55:21,-34.07125,18.83059,-10175.337884,78144.240236,0.90345,0.73654,acceptable_efficiency
10994,1.0,0.9312,5/4/2022,2022-05-04 17:55:26,-33.92078,18.84376,3980.3161,0.0,0.90345,0.73654,acceptable_efficiency
10995,1.0,0.9312,5/4/2022,2022-05-04 17:55:27,-34.075,18.8408,-3000.986968,37041.384881,0.90345,0.73654,acceptable_efficiency
10996,1.0,0.9312,5/4/2022,2022-05-04 17:55:27,-34.07131,18.83076,-6521.058969,10177.054885,0.90345,0.73654,acceptable_efficiency
10997,0.867198,0.807535,5/4/2022,2022-05-04 17:55:28,-33.92073,18.84376,2133.070533,3415.942811,0.783471,0.73654,acceptable_efficiency
10998,1.0,0.9312,5/4/2022,2022-05-04 17:55:33,-34.07131,18.83073,0.0,0.0,0.90345,0.73654,acceptable_efficiency
10999,0.917345,0.854231,5/4/2022,2022-05-04 17:55:34,-33.92054,18.84379,6976.637211,15038.864427,0.828775,0.73654,acceptable_efficiency
11000,0.315225,0.293538,5/4/2022,2022-05-04 17:55:35,-34.07455,18.83959,1641.42031,3330.767806,0.28479,0.73654,low_efficiency
11001,0.934691,0.870384,5/4/2022,2022-05-04 17:55:35,-33.92048,18.8438,5480.400813,29079.757948,0.844447,0.73654,acceptable_efficiency
11002,0.335712,0.312615,5/4/2022,2022-05-04 17:55:36,-34.0745,18.83942,53.846103,4681.820663,0.303299,0.73654,low_efficiency
11003,0.946896,0.881749,5/4/2022,2022-05-04 17:55:37,-33.92031,18.84385,2968.057543,37483.952892,0.855473,0.73654,acceptable_efficiency
11004,0.924297,0.860706,5/4/2022,2022-05-04 17:55:38,-33.92023,18.84389,3310.379001,22172.060326,0.835057,0.73654,acceptable_efficiency
11005,0.047512,0.044243,5/4/2022,2022-05-04 17:55:41,-34.07418,18.83859,638.977996,532.695425,0.042925,0.73654,low_efficiency
11006,1.0,0.9312,5/4/2022,2022-05-04 17:55:42,-33.9199,18.84409,-5662.450273,44989.928923,0.90345,0.73654,acceptable_efficiency
11007,1.0,0.9312,5/4/2022,2022-05-04 17:55:45,-33.91978,18.84418,-7138.932286,23413.433379,0.90345,0.73654,acceptable_efficiency
11008,0.896866,0.835162,5/4/2022,2022-05-04 17:55:47,-33.91974,18.8442,4035.836415,5813.578223,0.810274,0.73654,acceptable_efficiency
11009,0.925831,0.862134,5/4/2022,2022-05-04 17:55:49,-33.91968,18.84424,4570.460352,16697.567944,0.836442,0.73654,acceptable_efficiency
11010,0.932805,0.868628,5/4/2022,2022-05-04 17:55:50,-33.91962,18.84428,7877.261315,24144.303658,0.842743,0.73654,acceptable_efficiency
11011,0.853992,0.795238,5/4/2022,2022-05-04 17:55:51,-34.07137,18.8309,6578.077668,3708.96653,0.77154,0.73654,acceptable_efficiency
11012,1.0,0.9312,5/4/2022,2022-05-04 17:55:52,-34.07355,18.83673,-2337.904154,33926.881025,0.90345,0.73654,acceptable_efficiency
11013,0.817218,0.760994,5/4/2022,2022-05-04 17:55:57,-34.07158,18.83142,1998.43036,7038.151272,0.738316,0.73654,acceptable_efficiency
11014,0.84282,0.784834,5/4/2022,2022-05-04 17:55:59,-34.07167,18.83166,1666.964802,10008.750539,0.761446,0.73654,acceptable_efficiency
11015,1.0,0.9312,5/4/2022,2022-05-04 17:56:01,-34.07302,18.83513,-960.835132,13952.269575,0.90345,0.73654,acceptable_efficiency
11016,0.698566,0.650504,5/4/2022,2022-05-04 17:56:03,-34.07189,18.83219,1292.071617,9496.814378,0.631119,0.73654,low_efficiency
11017,0.525312,0.48917,5/4/2022,2022-05-04 17:56:06,-34.07271,18.83434,2249.835937,10950.544263,0.474593,0.73654,low_efficiency
11018,1.0,0.9312,5/4/2022,2022-05-04 17:56:08,-34.0726,18.83401,-193.456682,2642.901264,0.90345,0.73654,acceptable_efficiency
11019,0.924281,0.860691,5/4/2022,2022-05-04 17:56:09,-33.91912,18.84465,3900.083008,14118.337956,0.835042,0.73654,acceptable_efficiency
11020,0.89555,0.833936,5/4/2022,2022-05-04 17:56:10,-33.91908,18.84468,2428.423257,9125.67832,0.809085,0.73654,acceptable_efficiency
11021,0.035723,0.033265,5/4/2022,2022-05-04 17:56:11,-34.07235,18.8335,61.868765,303.051768,0.032274,0.73654,low_efficiency
11022,1.0,0.9312,5/4/2022,2022-05-04 17:56:11,-34.07243,18.83354,-2336.10326,30978.64414,0.90345,0.73654,acceptable_efficiency
11023,0.37075,0.345242,5/4/2022,2022-05-04 17:56:12,-34.07241,18.83366,1068.731843,4480.590604,0.334954,0.73654,low_efficiency
11024,1.0,0.9312,5/4/2022,2022-05-04 17:56:13,-34.07247,18.83384,1255.870589,2046.074499,0.90345,0.73654,acceptable_efficiency
11025,0.868905,0.809124,5/4/2022,2022-05-04 17:56:14,-33.91895,18.84476,5092.25843,3295.907939,0.785013,0.73654,acceptable_efficiency
11026,0.906338,0.843982,5/4/2022,2022-05-04 17:56:15,-33.91893,18.84478,5260.532549,7503.504367,0.818831,0.73654,acceptable_efficiency
11027,0.87602,0.81575,5/4/2022,2022-05-04 17:56:17,-33.91886,18.84483,3830.845707,5461.423421,0.791441,0.73654,acceptable_efficiency
11028,1.0,0.9312,5/4/2022,2022-05-04 17:56:18,-33.91882,18.84486,-649.464474,2765.417951,0.90345,0.73654,acceptable_efficiency
11029,1.0,0.9312,5/4/2022,2022-05-04 17:56:18,-34.07275,18.83467,-2317.250492,33476.028689,0.90345,0.73654,acceptable_efficiency
11030,0.064686,0.060236,5/4/2022,2022-05-04 17:56:20,-34.07287,18.835,1007.22327,957.120298,0.058441,0.73654,low_efficiency
11031,0.911276,0.84858,5/4/2022,2022-05-04 17:56:21,-33.91875,18.84498,2347.829065,9736.288704,0.823292,0.73654,acceptable_efficiency
11032,0.908956,0.846419,5/4/2022,2022-05-04 17:56:23,-33.9188,18.84513,3748.737585,13329.055386,0.821196,0.73654,acceptable_efficiency
11033,1.0,0.9312,5/4/2022,2022-05-04 17:56:26,-34.07181,18.83172,-2147.085452,14783.693347,0.90345,0.73654,acceptable_efficiency
11034,1.0,0.9312,5/4/2022,2022-05-04 17:56:30,-34.07172,18.83145,-1986.721978,9829.259367,0.90345,0.73654,acceptable_efficiency
11035,0.88449,0.823637,5/4/2022,2022-05-04 17:56:37,-33.91905,18.84564,2853.816657,6410.914467,0.799093,0.73654,acceptable_efficiency
11036,1.0,0.9312,5/4/2022,2022-05-04 17:56:37,-34.07383,18.8378,12.13789,273.7044,0.90345,0.73654,acceptable_efficiency
11037,0.900284,0.838344,5/4/2022,2022-05-04 17:56:39,-33.91907,18.84569,7064.941987,11205.614298,0.813362,0.73654,acceptable_efficiency
11038,0.102376,0.095332,5/4/2022,2022-05-04 17:56:41,-34.07407,18.83846,389.803331,1473.887561,0.092492,0.73654,low_efficiency
11039,0.928491,0.86461,5/4/2022,2022-05-04 17:56:41,-34.07159,18.83112,7264.008622,18741.732467,0.838845,0.73654,acceptable_efficiency
11040,1.0,0.9312,5/4/2022,2022-05-04 17:56:43,-33.91916,18.84588,-11992.068751,51900.196942,0.90345,0.73654,acceptable_efficiency
11041,0.939809,0.875151,5/4/2022,2022-05-04 17:56:44,-34.07151,18.83088,3254.134486,26647.59394,0.849071,0.73654,acceptable_efficiency
11042,0.943114,0.878228,5/4/2022,2022-05-04 17:56:45,-34.07147,18.83078,3323.474733,31010.663481,0.852056,0.73654,acceptable_efficiency
11043,0.944177,0.879217,5/4/2022,2022-05-04 17:56:46,-34.07143,18.83068,7116.395442,33279.109338,0.853017,0.73654,acceptable_efficiency
11044,0.9092,0.846647,5/4/2022,2022-05-04 17:56:47,-34.07139,18.83054,1793.152224,22549.943006,0.821417,0.73654,acceptable_efficiency
11045,0.703536,0.655133,5/4/2022,2022-05-04 17:56:51,-34.07119,18.83003,2243.558931,8906.700406,0.63561,0.73654,low_efficiency
11046,0.354645,0.330245,5/4/2022,2022-05-04 17:56:53,-34.07479,18.84056,1383.358408,7412.618529,0.320404,0.73654,low_efficiency
11047,1.0,0.9312,5/4/2022,2022-05-04 17:56:54,-34.07485,18.84074,71.413362,2344.123306,0.90345,0.73654,acceptable_efficiency
11048,0.421268,0.392285,5/4/2022,2022-05-04 17:56:58,-34.07508,18.8414,801.357861,7502.72349,0.380595,0.73654,low_efficiency
11049,0.618659,0.576095,5/4/2022,2022-05-04 17:56:59,-34.07515,18.84159,110.681228,16191.273795,0.558927,0.73654,low_efficiency
11050,0.375491,0.349657,5/4/2022,2022-05-04 17:57:00,-33.93299,18.8583,391.82132,75.752216,0.339238,0.73654,low_efficiency
11051,1.0,0.9312,5/4/2022,2022-05-04 17:57:00,-33.91918,18.84593,-363.611552,320.153798,0.90345,0.73654,acceptable_efficiency
11052,0.364927,0.33982,5/4/2022,2022-05-04 17:57:03,-34.07058,18.82819,761.590206,4655.749016,0.329693,0.73654,low_efficiency
11053,0.83486,0.777422,5/4/2022,2022-05-04 17:57:07,-33.91919,18.84603,1466.903825,1890.531271,0.754255,0.73654,acceptable_efficiency
11054,1.0,0.9312,5/4/2022,2022-05-04 17:57:07,-33.93301,18.8583,5785.547959,0.0,0.90345,0.73654,acceptable_efficiency
11055,0.879184,0.818696,5/4/2022,2022-05-04 17:57:08,-33.93302,18.85829,2809.871756,3899.216218,0.794299,0.73654,acceptable_efficiency
11056,0.86784,0.808133,5/4/2022,2022-05-04 17:57:10,-33.93302,18.85823,1131.295034,3846.154957,0.784051,0.73654,acceptable_efficiency
11057,0.776518,0.723094,5/4/2022,2022-05-04 17:57:12,-33.93297,18.85819,803.168284,2411.810886,0.701546,0.73654,acceptable_efficiency
11058,0.903909,0.84172,5/4/2022,2022-05-04 17:57:12,-33.91914,18.84618,3186.899412,7058.669873,0.816637,0.73654,acceptable_efficiency
11059,0.902655,0.840552,5/4/2022,2022-05-04 17:57:13,-33.91912,18.84621,3219.710425,6943.530572,0.815504,0.73654,acceptable_efficiency
11060,1.0,0.9312,5/4/2022,2022-05-04 17:57:14,-34.07587,18.8441,-1572.047777,18854.621525,0.90345,0.73654,acceptable_efficiency
11061,1.0,0.9312,5/4/2022,2022-05-04 17:57:15,-34.0699,18.82644,-492.165877,5534.876663,0.90345,0.73654,acceptable_efficiency
11062,1.0,0.9312,5/4/2022,2022-05-04 17:57:18,-33.91898,18.84622,712.66177,5.03407,0.90345,0.73654,acceptable_efficiency
11063,0.648956,0.604308,5/4/2022,2022-05-04 17:57:19,-34.07617,18.84481,980.555787,13759.116841,0.586299,0.73654,low_efficiency
11064,1.0,0.9312,5/4/2022,2022-05-04 17:57:19,-33.93281,18.85813,162.611608,353.428294,0.90345,0.73654,acceptable_efficiency
11065,0.614655,0.572367,5/4/2022,2022-05-04 17:57:22,-34.07649,18.84515,19.86565,17919.281723,0.55531,0.73654,low_efficiency
11066,1.0,0.9312,5/4/2022,2022-05-04 17:57:22,-33.93279,18.85809,-2534.602783,2568.197098,0.90345,0.73654,acceptable_efficiency
11067,0.845909,0.78771,5/4/2022,2022-05-04 17:57:23,-33.91887,18.84617,813.089613,2552.425036,0.764236,0.73654,acceptable_efficiency
11068,0.448636,0.41777,5/4/2022,2022-05-04 17:57:25,-33.91882,18.84612,933.780294,578.42085,0.40532,0.73654,low_efficiency
11069,1.0,0.9312,5/4/2022,2022-05-04 17:57:26,-33.9328,18.85808,0.0,0.0,0.90345,0.73654,acceptable_efficiency
11070,1.0,0.9312,5/4/2022,2022-05-04 17:57:27,-34.06931,18.82535,-2880.148403,17295.254833,0.90345,0.73654,acceptable_efficiency
11071,0.31997,0.297956,5/4/2022,2022-05-04 17:57:29,-34.07722,18.84606,1106.659168,5679.112218,0.289077,0.73654,low_efficiency
11072,0.937724,0.873208,5/4/2022,2022-05-04 17:57:31,-33.91858,18.846,13285.112338,23300.36329,0.847187,0.73654,acceptable_efficiency
11073,1.0,0.9312,5/4/2022,2022-05-04 17:57:34,-33.91834,18.84616,-2619.874458,14938.984645,0.90345,0.73654,acceptable_efficiency
11074,1.0,0.9312,5/4/2022,2022-05-04 17:57:35,-34.0779,18.84682,-4494.617375,63968.051645,0.90345,0.73654,acceptable_efficiency
11075,1.0,0.9312,5/4/2022,2022-05-04 17:57:35,-33.9328,18.85807,0.0,0.0,0.90345,0.73654,acceptable_efficiency
11076,1.0,0.9312,5/4/2022,2022-05-04 17:57:36,-34.07801,18.84694,-3258.575149,43735.105815,0.90345,0.73654,acceptable_efficiency
11077,1.0,0.9312,5/4/2022,2022-05-04 17:57:41,-34.06804,18.82583,-639.914763,6308.076844,0.90345,0.73654,acceptable_efficiency
11078,0.901783,0.83974,5/4/2022,2022-05-04 17:57:45,-33.91813,18.8466,2813.261218,6653.504841,0.814716,0.73654,acceptable_efficiency
11079,0.913581,0.850727,5/4/2022,2022-05-04 17:57:46,-33.91813,18.84665,7872.749316,12849.909234,0.825375,0.73654,acceptable_efficiency
11080,0.927758,0.863929,5/4/2022,2022-05-04 17:57:47,-33.91814,18.84671,5899.801121,15280.7592,0.838184,0.73654,acceptable_efficiency
11081,1.0,0.9312,5/4/2022,2022-05-04 17:57:48,-34.06723,18.82615,-3015.711418,35635.579795,0.90345,0.73654,acceptable_efficiency
11082,0.901395,0.839379,5/4/2022,2022-05-04 17:57:49,-33.93275,18.85789,2078.443837,8953.191821,0.814365,0.73654,acceptable_efficiency
11083,0.899726,0.837825,5/4/2022,2022-05-04 17:57:50,-33.93273,18.85783,3844.290925,9804.256112,0.812858,0.73654,acceptable_efficiency
11084,0.700023,0.651862,5/4/2022,2022-05-04 17:57:51,-34.07954,18.848,596.293751,5295.526918,0.632436,0.73654,low_efficiency
11085,1.0,0.9312,5/4/2022,2022-05-04 17:57:51,-34.0669,18.82631,555.018043,1167.589846,0.90345,0.73654,acceptable_efficiency
